"ALB","BET","DOL","LAG","NoF","OTHER","SHARK","YFT","image"
0.0172026632353674,0.00787714309990509,0.00816452573053642,0.00811291695572539,0.930528730153892,0.00713648321107133,0.00876334914937719,0.0122141898609708,"img_00005.jpg"
0.62138426303887,0.0285199703648534,0.0134159955196073,0.01680235704407,0.0166777451522639,0.0425611562095573,0.0115999653935423,0.249038498848652,"img_00007.jpg"
0.742600530385826,0.0346070360392342,0.00931325275451048,0.0179982697591196,0.0718180797994147,0.0797898434102546,0.0174011262133728,0.0264719035476456,"img_00009.jpg"
0.838167786598381,0.0840751959476641,0.00538690254324965,0.0110300492960818,0.0118265869095913,0.022859333548694,0.00551203131908468,0.021142110694199,"img_00018.jpg"
0.47180624306223,0.109971567988165,0.02337644668296,0.017316635232419,0.0243763895705345,0.0871839858591635,0.11189180845394,0.15407693758609,"img_00027.jpg"
0.294874295592227,0.0247740466147678,0.0152200348675267,0.0172297805547731,0.507120311260343,0.0203146375715749,0.0386124216020124,0.081854477524759,"img_00030.jpg"
0.451750040054444,0.0399319035932406,0.0170598579570636,0.0196831934154018,0.0321660581976373,0.043094302527605,0.31235262751585,0.083962023258186,"img_00040.jpg"
0.698981478810302,0.00567528582178257,0.00474070611562839,0.00502328065340608,0.267861996311699,0.00502114120172537,0.00482327261852534,0.00787290302105449,"img_00046.jpg"
0.88333439826965,0.0510314714629088,0.00493083566834643,0.00765654607675928,0.0210212105885144,0.0129017718136306,0.00506427235086407,0.0140595370903607,"img_00053.jpg"
0.445958420634201,0.0362566844560199,0.03365208255127,0.302077565342311,0.0468485974706702,0.0792490481399018,0.0172453313134604,0.0387122654356055,"img_00071.jpg"
0.587548732757718,0.0413251006975596,0.0123385046608758,0.0268571907654417,0.146376965567359,0.129933230578893,0.0213833348825586,0.0342369871214045,"img_00075.jpg"
0.297497987747422,0.109453536570155,0.00989519478753282,0.0103839426301427,0.0172968814149506,0.0216157343238792,0.0289313979446895,0.504925325512997,"img_00102.jpg"
0.605823069811025,0.030085884034633,0.0166141390800469,0.0226789526641362,0.188260361552238,0.0655713081359857,0.0182598037645214,0.0527064912021154,"img_00103.jpg"
0.753025352954684,0.0190730094909689,0.00953089678660249,0.0121731203980765,0.0425201272592198,0.0130332149565241,0.0083340869750849,0.142310197465124,"img_00109.jpg"
0.0142593299970027,0.00984338205307685,0.026170969009399,0.00556634826352783,0.838174134492929,0.00982239563018047,0.00806857389397883,0.0880948975682255,"img_00119.jpg"
0.518640995025708,0.0342696858569738,0.0128075219690864,0.00947863422334262,0.0150125962681851,0.102990701794608,0.0685684625059579,0.238231383264112,"img_00120.jpg"
0.489910006523371,0.0397901064716329,0.0278800306841745,0.0665191924199476,0.0613090200349703,0.127525576390325,0.0279005924239769,0.159165401011735,"img_00125.jpg"
0.0119960117153825,0.0194079708308107,0.175875067710894,0.0079160612076523,0.00798398000188193,0.0159377614036205,0.00879049906507155,0.752092659473497,"img_00128.jpg"
0.50028622895488,0.0391617058776303,0.0203955038450643,0.0206903475336715,0.0298403855413328,0.0433481498621388,0.255801647901478,0.0904760113917275,"img_00129.jpg"
0.0559310177341332,0.0114842783659675,0.00999790569767145,0.00746980379335371,0.836636364460084,0.0265830080024877,0.00853436486795333,0.043363261502234,"img_00133.jpg"
0.744724631309332,0.121943997219318,0.00822836696170133,0.0134777789935456,0.0288587361574208,0.0203504450619207,0.0100231119431542,0.0523929232731448,"img_00138.jpg"
0.0171342263929563,0.119881372898769,0.12834225594997,0.0102212824858742,0.00694333366118543,0.0247650151141005,0.00853602890856736,0.684176504612031,"img_00141.jpg"
0.0516048856079589,0.0207924898713837,0.0387716442346583,0.0094292322173725,0.0113898604176949,0.037675503641368,0.0247895810753117,0.805546849965904,"img_00152.jpg"
0.0100139081478129,0.00741085573099657,0.023314455524088,0.00533725763671203,0.0055147560196939,0.0138033116236339,0.00626748322974994,0.928337961435173,"img_00161.jpg"
0.206419748254118,0.0147120347246508,0.0115652238018791,0.0166960470378379,0.585095956921665,0.0219584512524238,0.0253631500527243,0.118189422413507,"img_00164.jpg"
0.764150172471924,0.0402092561125887,0.0070777803193785,0.0382407670840734,0.0235593840479858,0.0290348529815572,0.00656607083510679,0.0911616720259069,"img_00170.jpg"
0.190980985760672,0.078554745763524,0.0228885547257968,0.152501784264959,0.0356188435107235,0.482832059264171,0.0124791497364649,0.0241438639350244,"img_00171.jpg"
0.00918630510568722,0.00595370389055564,0.00518193034804529,0.00517684570513769,0.958514958619926,0.00507647954509697,0.00508232647553189,0.00582746264990522,"img_00172.jpg"
0.202037937939288,0.0510417670011547,0.015228317119179,0.0664457445964003,0.0301353456452468,0.604218631982574,0.0109594338573494,0.0199328465387204,"img_00175.jpg"
0.415676131844376,0.0426923865452622,0.0208777319639939,0.0281919483095367,0.193473234772623,0.0545307355933054,0.0433061830699461,0.201251566410205,"img_00180.jpg"
0.0233724019490415,0.00893215835094555,0.0189014086499821,0.00585433223750546,0.819314152002497,0.0135815283283602,0.007951844483615,0.102092139422895,"img_00196.jpg"
0.184302456676736,0.0128011945635097,0.00935890665278004,0.00608551304321902,0.00743135041557418,0.014077082276346,0.00716534140519963,0.758778184652196,"img_00212.jpg"
0.529761329293107,0.133991677313893,0.106597235426109,0.019199406262485,0.015036803204564,0.09040419897063,0.0142892771400489,0.0907200477085986,"img_00223.jpg"
0.565957099199178,0.115994635969377,0.0350749050267043,0.0423598461784424,0.0306131546385588,0.0662662559188904,0.0260622692294421,0.117671853397042,"img_00230.jpg"
0.0488373381085712,0.0608640834689097,0.0170307080261427,0.0125797484070081,0.0157719361595828,0.0150611926801521,0.782705128192982,0.0471498854458375,"img_00232.jpg"
0.726056993007469,0.0533574623987054,0.00782825564965569,0.0118811954744156,0.0228930306620892,0.0396914677694669,0.00818937807343863,0.130102213472159,"img_00244.jpg"
0.701891750097344,0.128458002582057,0.0135315218940361,0.0121607505716367,0.0237183105200513,0.0365168005228026,0.00931415846571165,0.0744087472558176,"img_00272.jpg"
0.536154314875666,0.0111206374131158,0.00770301802550701,0.00963103445246963,0.377363368868761,0.0176276508718744,0.00869380193762629,0.0317062204703703,"img_00280.jpg"
0.180017530918307,0.0952462144194851,0.0232708123512551,0.140084438025846,0.0474884025752411,0.475690647959722,0.0130614764057085,0.0251405285671245,"img_00282.jpg"
0.634346023201885,0.0444178329780875,0.0134010170586389,0.00952111277729086,0.0112398583441954,0.0516205318272157,0.0131627139635468,0.222290892153959,"img_00285.jpg"
0.934490084647987,0.00899021746590837,0.00489307189127534,0.00620125269051744,0.020221296697856,0.00743446405977114,0.00510068560834146,0.0126689421013008,"img_00289.jpg"
0.375167459249582,0.0222935029305532,0.0108033102005735,0.00823659682646538,0.010012974031271,0.0186998909339103,0.0176360676996424,0.537150174379212,"img_00292.jpg"
0.485675893723986,0.0428905664011856,0.0190121261402985,0.0217775506898781,0.0310585219412974,0.0494564464315792,0.2605654671787,0.089563461020607,"img_00302.jpg"
0.955107361078117,0.00620808510575547,0.00474761590885567,0.00518830344663105,0.00917626358568772,0.00559228443307905,0.00477657099327292,0.00920354714617236,"img_00311.jpg"
0.898052453994606,0.0136226890608679,0.00549952383153244,0.008277413668112,0.0322276540100585,0.01341932732612,0.00642568070907249,0.022475328296424,"img_00320.jpg"
0.830864101648154,0.0205915616825226,0.00627960835117873,0.0111668230965736,0.035398598760377,0.0563638126477602,0.0166926141828301,0.0226428778842094,"img_00331.jpg"
0.698585584759872,0.0246671922504902,0.013696732930839,0.0140719711780548,0.017279620282352,0.0778955239802599,0.0147420046851039,0.139061353169367,"img_00358.jpg"
0.71773701906224,0.0534005612135025,0.0105775608681127,0.0205771010369047,0.0215242952108368,0.0485188886523231,0.00957343913614597,0.118091188371065,"img_00374.jpg"
0.31011734902859,0.0982219707218837,0.320719414390497,0.0201466064900383,0.0206981631927189,0.125016883015619,0.0147668556310234,0.0903127272613146,"img_00375.jpg"
0.722558349370954,0.0197203070856497,0.0412616259418362,0.0140135874971766,0.0221190787851981,0.0575849488377429,0.0285065257921833,0.0942355338484122,"img_00376.jpg"
0.802066206932115,0.0211224770173542,0.00838033063337149,0.017118561547249,0.0398732000030571,0.0841486328281457,0.00674086879007461,0.0205497001297766,"img_00380.jpg"
0.918524026870582,0.0108987581916164,0.00514960222062758,0.00645531399641289,0.026112673804165,0.00738407089375063,0.0057051089825119,0.0197705021128069,"img_00383.jpg"
0.622881248593529,0.0186503073200598,0.00880638509988929,0.0103284697979703,0.122650507837535,0.011875099036844,0.0183593994006529,0.186448529362644,"img_00398.jpg"
0.871024489402993,0.0395070713711913,0.00481528788441073,0.00638618518132579,0.00878638308495146,0.0566772071176999,0.00482985388953101,0.00797352078370613,"img_00407.jpg"
0.153523053974066,0.0134397642686988,0.0081489775329853,0.00604334648233155,0.00835127499886105,0.0119043421000267,0.00711884885095308,0.79147043824174,"img_00417.jpg"
0.449161350727015,0.0623863674700455,0.0708977784961632,0.0343920434825136,0.15182191878537,0.104127125814538,0.0313893570564701,0.0958240665495499,"img_00432.jpg"
0.0578143154270954,0.0579188987612935,0.0314278029836721,0.00886851549148625,0.0272383005358285,0.0160847469232983,0.0179606857709593,0.782686710357912,"img_00442.jpg"
0.905207961797816,0.0085726920515295,0.00541919079842008,0.00597805157303772,0.0192012749612328,0.0274864397942804,0.00507383498188536,0.0230605760589238,"img_00446.jpg"
0.865445137024048,0.0146399959921821,0.00681859045289302,0.011178193148224,0.0184496231377109,0.0311073837801799,0.00750674377195382,0.0448543149977971,"img_00469.jpg"
0.936313748359781,0.0061994689749537,0.00485350080998446,0.00503944547381084,0.00721432338468562,0.00645160442218016,0.00518413979443553,0.0287437299266545,"img_00473.jpg"
0.686518833041046,0.0324682928621779,0.0253132954239856,0.0217937044799338,0.0820866860449324,0.0371913984417926,0.0362663008272658,0.0783615224063407,"img_00483.jpg"
0.500118970870949,0.266470629721937,0.0200324621982769,0.0335848694667052,0.0191561751998966,0.103108491282911,0.0169794219546025,0.0405489820986999,"img_00484.jpg"
