image,ALB,BET,DOL,LAG,OTHER,SHARK,YFT
img_06237.jpg,0.747144401073,0.0763841941953,0.0699855014682,0.0698086619377,0.00993075594306,0.0168157462031,0.00993075594306
img_06893.jpg,0.614876568317,0.0218036659062,0.104657448828,0.0158460196108,0.0616351403296,0.0627880990505,0.118393041193
img_03628.jpg,0.920089066029,0.0185926631093,0.00993339903653,0.00993339903653,0.0105689000338,0.0165028180927,0.0143797630444
img_04860.jpg,0.553046941757,0.089739382267,0.0240859072655,0.0872880369425,0.225991949439,0.0099238846451,0.0099238846451
img_01640.jpg,0.844987332821,0.0137402191758,0.0100959865376,0.00995944533497,0.0877815037966,0.0194461923093,0.0139893554151
img_02709.jpg,0.787860751152,0.0347035713494,0.0513986088336,0.0495695061982,0.0499238148332,0.0165883973241,0.00995525997132
img_07746.jpg,0.392924904823,0.0241256114095,0.0824553966522,0.00996988080442,0.342391759157,0.0109588894993,0.137173622847
img_02830.jpg,0.0373627841473,0.0486065112054,0.00993573106825,0.00993573106825,0.844630181789,0.0208664089441,0.0286626573652
img_03195.jpg,0.731074571609,0.032947845757,0.0109731787816,0.00993433687836,0.160282462835,0.00993433687836,0.0448533780873
img_06851.jpg,0.152975305915,0.00996668357402,0.0751560777426,0.0465400516987,0.161219552159,0.293204963207,0.260937362909
img_00075.jpg,0.650398254395,0.0542832016945,0.0118161831051,0.0367693640292,0.218415170908,0.0183201022446,0.00999762769789
img_05989.jpg,0.832407951355,0.0138692194596,0.0112118981779,0.0375747047365,0.0401187837124,0.0372159704566,0.0276015046984
img_03718.jpg,0.197150692344,0.0356070138514,0.138835281134,0.17037846148,0.358671337366,0.0113986432552,0.0879585444927
img_05580.jpg,0.307479023933,0.162343129516,0.0161500237882,0.0330995507538,0.111481517553,0.0783789455891,0.291067808867
img_05615.jpg,0.684455931187,0.178536951542,0.0357304029167,0.0123080741614,0.0142654301599,0.0303725097328,0.0443307161331
img_03312.jpg,0.82557541132,0.0341354012489,0.00980142410845,0.00980142410845,0.0697095319629,0.00980142410845,0.0411753989756
img_05740.jpg,0.353527724743,0.0188794881105,0.48583817482,0.0380122661591,0.0401333123446,0.0294314995408,0.034177519381
img_00223.jpg,0.122973315418,0.0368639416993,0.63448703289,0.0448284633458,0.124937973917,0.0168262440711,0.0190829858184
img_03074.jpg,0.484979510307,0.303194761276,0.0145777892321,0.0832619741559,0.0601260922849,0.0322866439819,0.0215732753277
img_05426.jpg,0.568784892559,0.243037179112,0.0213019307703,0.107644230127,0.0317682288587,0.0174878649414,0.00997566152364
img_07921.jpg,0.30520182848,0.0769919455051,0.00997808203101,0.0295720342547,0.459087312222,0.0107690375298,0.108399815857
img_03941.jpg,0.190271735191,0.0190339516848,0.220966160297,0.149927958846,0.389090716839,0.0099769430235,0.0207325406373
img_00180.jpg,0.183512538671,0.108648352325,0.0172228980809,0.0407826378942,0.0175172798336,0.0356456749141,0.596670687199
img_04341.jpg,0.938220024109,0.00974405556917,0.00974405556917,0.00974405556917,0.013059778139,0.00974405556917,0.00974405556917
img_06033.jpg,0.0145168630406,0.163128182292,0.483030229807,0.015002457425,0.00997821055353,0.0214020907879,0.292942017317
img_05879.jpg,0.914939522743,0.0203444547951,0.00984321441501,0.00984321441501,0.0193378552794,0.0158485043794,0.00984321441501
img_00764.jpg,0.00974929332733,0.0134075600654,0.0411054119468,0.00974929332733,0.00974929332733,0.00974929332733,0.906489849091
img_06831.jpg,0.7389934659,0.137313440442,0.0098945107311,0.0322250016034,0.0114899436012,0.0098945107311,0.0601891502738
img_05046.jpg,0.0913221463561,0.0405095145106,0.0273475926369,0.0198023673147,0.0531738363206,0.0137351201847,0.754109442234
img_05349.jpg,0.0305777769536,0.351747989655,0.0416876226664,0.0166105479002,0.0706067308784,0.042639028281,0.446130365133
img_06522.jpg,0.602312386036,0.0679152533412,0.0414838977158,0.0265031326562,0.0810086280107,0.095925308764,0.0848513916135
img_02209.jpg,0.0120698055252,0.0200487952679,0.0172592438757,0.0162005983293,0.843715846539,0.0807058662176,0.00999983865768
img_03238.jpg,0.934738755226,0.00961058679968,0.00961058679968,0.00961058679968,0.0172083433717,0.00961058679968,0.00961058679968
img_06285.jpg,0.0511903017759,0.292702585459,0.0377457030118,0.0243658889085,0.351402372122,0.0210570897907,0.221536070108
img_06076.jpg,0.872075140476,0.037175051868,0.0128199988976,0.0098979184404,0.0098979184404,0.0480120666325,0.0101219629869
img_03677.jpg,0.883761882782,0.0311011336744,0.0208096709102,0.00996789243072,0.0188574697822,0.0157850943506,0.0197168625891
img_01984.jpg,0.540345728397,0.0345772095025,0.00997282844037,0.0188816729933,0.138883367181,0.0757441744208,0.181594952941
img_03324.jpg,0.0152276298031,0.0204193610698,0.196352615952,0.0146292252466,0.0504161827266,0.038143992424,0.664811015129
img_03992.jpg,0.449449360371,0.432796895504,0.00991533044726,0.0131290154532,0.00991533044726,0.00991533044726,0.0748787820339
img_07103.jpg,0.93395704031,0.00974561180919,0.00974561180919,0.00974561180919,0.0173149630427,0.00974561180919,0.00974561180919
img_05328.jpg,0.576744496822,0.125691816211,0.0631770044565,0.0287314001471,0.107121393085,0.0319219492376,0.0666119977832
img_01724.jpg,0.383013248444,0.0264747552574,0.372225731611,0.0226927045733,0.0826333090663,0.0536629259586,0.0592974051833
img_04479.jpg,0.325024664402,0.00997887458652,0.162891954184,0.00997887458652,0.399549543858,0.0334780625999,0.0590980537236
img_06506.jpg,0.474759459496,0.0433851517737,0.0216988567263,0.015912650153,0.0495178513229,0.0426243580878,0.352101713419
img_03446.jpg,0.00960147567093,0.00960147567093,0.94239115715,0.00960147567093,0.00960147567093,0.00960147567093,0.00960147567093
img_05084.jpg,0.863538503647,0.056314367801,0.0126070231199,0.00988233834505,0.0134900799021,0.00988233834505,0.0342853628099
img_04004.jpg,0.184996902943,0.0384734459221,0.589191794395,0.0290727969259,0.111118175089,0.0361857973039,0.010961051099
img_06469.jpg,0.487516909838,0.0105126099661,0.00992644112557,0.00992644112557,0.45153093338,0.0185162667185,0.0120704518631
img_00780.jpg,0.0202731024474,0.0378669649363,0.0213866662234,0.00999711081386,0.182043403387,0.217238366604,0.51119440794
img_05958.jpg,0.00987757742405,0.0352743826807,0.00987757742405,0.0133767072111,0.00987757742405,0.00987757742405,0.911838591099
img_05953.jpg,0.130004882812,0.0469127744436,0.0992553383112,0.0571971423924,0.269540190697,0.374314695597,0.0227749627084
img_01888.jpg,0.330778479576,0.272104740143,0.00999067444354,0.058303270489,0.108170025051,0.0194508396089,0.201201975346
img_02077.jpg,0.0610184296966,0.0300537310541,0.0388342030346,0.647960066795,0.0697171017528,0.0102493194863,0.142167180777
img_02636.jpg,0.81698346138,0.016653675586,0.00981100462377,0.00981100462377,0.0159405376762,0.00981100462377,0.120989277959
img_04696.jpg,0.916788518429,0.0097566479817,0.0159972328693,0.0097566479817,0.0281877722591,0.0097566479817,0.0097566479817
img_05359.jpg,0.0182566922158,0.064301431179,0.00995779596269,0.00995779596269,0.563313186169,0.058988083154,0.275225043297
img_01669.jpg,0.384206146002,0.115650214255,0.0315671153367,0.428155839443,0.0160252153873,0.0144203007221,0.00997515767813
img_04204.jpg,0.460649013519,0.032620690763,0.0184243544936,0.0188568755984,0.0212388448417,0.0202519856393,0.427958160639
img_01059.jpg,0.425255388021,0.0552041083574,0.0144995199516,0.00988604873419,0.148568302393,0.00988604873419,0.33670052886
img_03080.jpg,0.839620232582,0.0258835554123,0.00990737322718,0.00990737322718,0.0119368871674,0.0173613000661,0.0853832662106
img_02281.jpg,0.275382906199,0.0223964415491,0.0119625199586,0.599853634834,0.0665749534965,0.0139150405303,0.00991441402584
img_04532.jpg,0.293657660484,0.243224129081,0.00998407416046,0.0771681889892,0.0912293046713,0.0370128192008,0.247723802924
img_05137.jpg,0.931101381779,0.011815905571,0.00970307923853,0.00970307923853,0.0182703901082,0.00970307923853,0.00970307923853
img_07319.jpg,0.68721395731,0.0940083116293,0.00993390381336,0.00993390381336,0.175136357546,0.0129790911451,0.0107945036143
img_05790.jpg,0.662677228451,0.0529619269073,0.0171081535518,0.0149401696399,0.0377696864307,0.0234337374568,0.191109135747
img_02119.jpg,0.206831753254,0.106152541935,0.528245270252,0.026203814894,0.0446831360459,0.0236892942339,0.0641942247748
img_03439.jpg,0.225067213178,0.00989052839577,0.0206155218184,0.655996859074,0.0686487928033,0.00989052839577,0.00989052839577
img_07187.jpg,0.545281410217,0.00986725091934,0.0486944839358,0.00986725091934,0.102634623647,0.273787736893,0.00986725091934
