"image","ALB","BET","DOL","LAG","NoF","OTHER","SHARK","YFT"
"img_00005.jpg",0.00943396240473,0.00943396240473,0.00943396240473,0.00943396240473,0.933962345123,0.00943396240473,0.00943396240473,0.00943396240473
"img_00007.jpg",0.0855935530426203,0.027464686536489,0.00761929837585609,0.0066953603053433,0.00296784609129082,0.00357962402234519,0.00296861308275929,0.863111044565933
"img_00009.jpg",0.803294867873047,0.0947231158116593,0.0031023175509475,0.00295054103250273,0.00291386209472456,0.083553569641259,0.00291411959316278,0.00654760487487152
"img_00018.jpg",0.742125530838967,0.0571201226069219,0.00302093624475173,0.01619060876328,0.00296051649291974,0.164144682940105,0.00296145029821864,0.0114761647802772
"img_00027.jpg",0.180503463099319,0.0483454154519526,0.0123068759004546,0.00383936640723851,0.01350511405347,0.175123980743779,0.0140145565332468,0.55236123288677
"img_00030.jpg",0.01954769995065,0.00957014830783,0.00957014830783,0.00957014830783,0.9230314195155,0.00957014830783,0.00957014830783,0.00957014830783
"img_00040.jpg",0.172886070078111,0.00999037946752549,0.00415521834136874,0.00298547310397398,0.0111247521759233,0.00899691483301661,0.743071509450577,0.0467896889098709
"img_00046.jpg",0.6137833595275,0.00952561432496,0.00952561432496,0.00952561432496,0.3290629722175,0.00952561432496,0.00952561432496,0.00952561432496
"img_00053.jpg",0.89773849606509,0.0261423185762669,0.0272657912434008,0.00490052597829761,0.0098159527604591,0.0208257791203963,0.00323801376261648,0.0100731216660446
"img_00071.jpg",0.00844569371942555,0.00286507736724133,0.0028648397281391,0.97436467409123,0.00286491884982102,0.00286479290561778,0.00286478037550654,0.00286524246663935
"img_00075.jpg",0.900560772220377,0.0144922747897605,0.00294677649931163,0.00331341327778102,0.0351595447679464,0.0376235899168875,0.00294677833738933,0.00295686891640905
"img_00102.jpg",0.314389592309893,0.0143175411711451,0.00375117583208015,0.00303201701861583,0.00297514072887124,0.0402927215643575,0.0126200920228857,0.608621716300933
"img_00103.jpg",0.79228498597957,0.042887069980347,0.0966103124153182,0.00294843791377691,0.00290771769142145,0.0203983613794662,0.00312441528316389,0.0388386966288281
"img_00109.jpg",0.975221773385927,0.00475569956738908,0.00287320247462437,0.00287111173929641,0.00286517052144234,0.00399924828457603,0.00291267533710696,0.00450110633413869
"img_00119.jpg",0.00983851216733,0.00983851216733,0.01651454064993,0.00983851216733,0.80218487978,0.0166513621807,0.01721185818313,0.1179218180477
"img_00120.jpg",0.62920645102841,0.0179578898293026,0.00322372559219058,0.00297299549709583,0.00384918780004185,0.0199689613745224,0.0633981278706056,0.259422651447821
"img_00125.jpg",0.761415739953473,0.00686982260970698,0.00774346831845816,0.00352759705918608,0.00297611898564216,0.0232350415341379,0.00779362298030203,0.186438578654409
"img_00128.jpg",0.00444915880943897,0.053880160609024,0.283825665985645,0.00290997560841097,0.00290999263052426,0.00312766529685433,0.003792956148062,0.645104417800777
"img_00129.jpg",0.146305250647543,0.00863033151111406,0.00367620971787387,0.00298719394674471,0.0117473762276977,0.0120203346134404,0.753803533017613,0.0608297913626175
"img_00133.jpg",0.0658437907696,0.009699443820865,0.009798290673645,0.009699443820865,0.866849929094,0.01871028682216,0.009699443820865,0.009699443820865
"img_00138.jpg",0.70103390177084,0.271607222184559,0.00654034445064476,0.00668702119262332,0.0041774406468743,0.00340190248518367,0.0031584655813616,0.00339368969450704
"img_00141.jpg",0.00287513942047798,0.013130942774715,0.0118727264550522,0.00287484088211367,0.0028748409412028,0.00287484375522434,0.00287489175076096,0.960621790885963
"img_00152.jpg",0.0137937856597693,0.00818146780404984,0.002928540634646,0.00291532249221214,0.00435280195988087,0.00560435403161179,0.0036417589653021,0.958581954240987
"img_00161.jpg",0.00283019521111298,0.00283022028533544,0.00283019195627211,0.00283018877682286,0.00283018873458945,0.00283018882381966,0.00283018896097898,0.980188686847593
"img_00164.jpg",0.00954275391996,0.00954275391996,0.00954275391996,0.00954275391996,0.924188733101,0.00954275391996,0.00954275391996,0.01855479320515
"img_00170.jpg",0.159176304501668,0.013838993936843,0.00301989992740923,0.592229037880943,0.0034147357296496,0.0241892877330163,0.00662650361407698,0.197505233782643
"img_00171.jpg",0.57971678137787,0.0136495360596399,0.0703829221870283,0.0364742090413835,0.0184280687015088,0.271119293346798,0.00481019722176917,0.00541899104650941
"img_00172.jpg",0.00943396240473,0.00943396240473,0.00943396240473,0.00943396240473,0.933962345123,0.00943396240473,0.00943396240473,0.00943396240473
"img_00175.jpg",0.42469009776904,0.00843877985214323,0.0155332892652605,0.0160397752858719,0.00913793586699857,0.504764742851427,0.0036892505754765,0.0177061426509413
"img_00180.jpg",0.0104664626825809,0.0042789628676009,0.00404209942090321,0.00298150182109236,0.00303013288933661,0.00418534971012806,0.00455491887649118,0.966460607051887
"img_00196.jpg",0.03276988398285,0.01780531462283,0.0125805386342,0.00988873280585,0.8948800861835,0.01095008850097,0.00996279856188,0.01116261025895
"img_00212.jpg",0.403745505561382,0.00560695701690898,0.0029396127558344,0.0222732938468717,0.00289210988369696,0.00344914576386415,0.00289746273206701,0.556195904016495
"img_00223.jpg",0.788011245330197,0.0183679943241136,0.108547949528881,0.0104829222075877,0.0029839664802006,0.0382263464634227,0.00884811282907391,0.0245314619054143
"img_00230.jpg",0.765206941167463,0.1269860428944,0.00295155346157796,0.00291373269489725,0.00291329696991887,0.0653084547243065,0.00296299555159984,0.0307569870073688
"img_00232.jpg",0.00559828216527591,0.00311564411973565,0.00295107261413768,0.00295039635931825,0.00352577904171506,0.00564233590127419,0.972387382785437,0.00382909122812684
"img_00244.jpg",0.771383242507907,0.0614458710699433,0.00330281238406641,0.00330846507249003,0.00297813504184593,0.0572546536212076,0.00470223297868778,0.0956245781488337
"img_00272.jpg",0.3959271907805,0.01152004534378,0.338949382305,0.05236848443745,0.0507401190698,0.04681298974905,0.010052543599185,0.0936292670669
"img_00280.jpg",0.917963385780557,0.0030329346608881,0.00341045225264647,0.00296244491055342,0.051879047916836,0.00646808520671911,0.00444916712004377,0.00983449926842773
"img_00282.jpg",0.64008786370347,0.0160551273166949,0.0138916835454749,0.0359790220265089,0.01702452944031,0.266096994703062,0.00407807827150966,0.00678669098183312
"img_00285.jpg",0.545177990198127,0.018163726388882,0.00650741399168097,0.0035983574905732,0.00914080474742975,0.015562212943579,0.0205401816650442,0.381309300959073
"img_00289.jpg",0.9287740588185,0.00945433508605,0.00945433508605,0.00945433508605,0.014499964192515,0.00945433508605,0.00945433508605,0.00945433508605
"img_00292.jpg",0.666682166159323,0.0757636524779612,0.00463375950218722,0.00457438181229515,0.00846629185154229,0.047752693025379,0.0130485064682192,0.179078561992685
"img_00302.jpg",0.222718648388893,0.00834654869319356,0.00345994327480733,0.00298663293815342,0.016120636136401,0.0101857628451811,0.70715005228916,0.0290317651440597
"img_00311.jpg",0.97861511905983,0.00285040633097396,0.00284149477916057,0.00284156597934515,0.00432402991450757,0.00284160950233188,0.00284149698775547,0.00284427671259806
