"image","ALB","BET","DOL","LAG","NoF","OTHER","SHARK","YFT"
"img_00007.jpg",0.0612316185001651,0.0158766660402822,0.00437639756793898,0.00427839348261362,1.00326621408061e-05,0.00215365317806601,0.00214604911955174,0.909927189449242
"img_00009.jpg",0.866133262237416,0.0633678802055447,0.00287101622152799,0.0025656096555728,1.01509414455676e-05,0.0582663942846275,0.0023174543313251,0.00446823212253984
"img_00018.jpg",0.79621771980697,0.0394723523293697,0.00239839515359275,0.00824653589835336,1.0027194672109e-05,0.145463856764496,0.0021084759359939,0.0060826369165523
"img_00027.jpg",0.305933904297014,0.0252344874363034,0.00544136925612119,0.0027426108076521,1.00349705401647e-05,0.114726927912665,0.012951522072172,0.532959143247533
"img_00040.jpg",0.109015616275328,0.00781273224862665,0.00266639519488278,0.00247359871716186,1.00374341055671e-05,0.00885729526732683,0.834861563432687,0.0343027614298812
"img_00053.jpg",0.921203412973489,0.0163735007688295,0.0109797505562923,0.00314907745507305,1.01182280514771e-05,0.0346319243669413,0.00346126306053365,0.0101909525907897
"img_00071.jpg",0.0341871432650693,0.00418852902900435,0.00209729198827812,0.951750430676572,1.00220266906207e-05,0.0032258574657004,0.00203009633710773,0.00251062921157743
"img_00075.jpg",0.832730941708803,0.0388037773251174,0.00295539490550238,0.00515990115944308,1.01134752594956e-05,0.11269747996943,0.00359190193613823,0.00405048952030669
"img_00102.jpg",0.417809030731777,0.0104091488859398,0.00230700506089985,0.00271780665081147,1.00753879589904e-05,0.0197652013506228,0.00463541877280566,0.542346313159184
"img_00103.jpg",0.819725823465429,0.0319249306473503,0.0588773884597534,0.00305191395565995,1.00245576564735e-05,0.0180049797846117,0.00205599209782763,0.0663489470317119
"img_00109.jpg",0.965434021055032,0.00977281877746563,0.00222431439583548,0.00218719163329418,1.00222353067502e-05,0.0103612135995874,0.00269878092290975,0.00731163738056936
"img_00120.jpg",0.709216475565868,0.0158829894123402,0.00284899653330142,0.00298663123178159,1.00217851543811e-05,0.0121942265155835,0.0614039015177588,0.195456757438212
"img_00125.jpg",0.843753002644672,0.00798719805929166,0.00467964136919921,0.00546791914574297,1.00327536930487e-05,0.0205764483003002,0.00437268946419578,0.113153068262905
"img_00128.jpg",0.0132694047251975,0.103047608266005,0.300276827338673,0.00222134416909421,1.0037733441962e-05,0.00640525836998106,0.00282876794989976,0.571940751447707
"img_00129.jpg",0.194678004764128,0.00773123062478966,0.00365944642716138,0.00276876813278375,1.00428831317326e-05,0.00909883032187197,0.7149640257174,0.0670896511287335
"img_00138.jpg",0.7673962132314,0.200434090931946,0.00447218668154683,0.00496275134621927,1.00284069752376e-05,0.00613898261458652,0.00294429564464638,0.0136414511426791
"img_00141.jpg",0.00438645292652276,0.00534671753004197,0.0081697854476055,0.00207619049435793,1.00244526451825e-05,0.00250756165920924,0.00217684592496954,0.975326421564648
"img_00152.jpg",0.0252692884413539,0.0219837630022185,0.00443107880567068,0.00244974539576173,1.00634590748105e-05,0.0125427526038411,0.00509216182325656,0.928221146468823
"img_00161.jpg",0.00354561839399455,0.00206659241264009,0.00201056470281173,0.00200437793402515,1.00207297600079e-05,0.0020429073316424,0.00200674328329472,0.986313175211831
"img_00170.jpg",0.173863467059697,0.014424290180926,0.0031581538571933,0.492051918360933,1.00246257817133e-05,0.0139437177968695,0.00229019257332244,0.300258235545277
"img_00171.jpg",0.521656791469348,0.0286764776267206,0.051822239029286,0.0355229519075126,1.01485540728089e-05,0.34418761341265,0.00564124910157901,0.0124825288988316
"img_00175.jpg",0.545193091788465,0.0121966884442729,0.0132922537518529,0.0156094283423808,1.02043690340849e-05,0.384709433673702,0.00278700045196211,0.0262018991783306
"img_00180.jpg",0.0149271381553141,0.00308874836768053,0.00358753650875394,0.0032222618317735,1.00210393089772e-05,0.00346093561039116,0.00359126187031621,0.968112096616461
"img_00212.jpg",0.193276322210451,0.00618112273217335,0.00223285455113592,0.017253736217581,1.00234579880517e-05,0.00269448736880462,0.00221263327294563,0.77613882018892
"img_00223.jpg",0.866462470654082,0.0148236575996704,0.0620980768498336,0.00604651898039947,1.0036014667207e-05,0.0276917787115701,0.00407356944875798,0.0187938917410192
"img_00230.jpg",0.811176341288129,0.0970099617201702,0.00233834677507182,0.00240083791110381,1.00399259536453e-05,0.0584847298412218,0.00226736681729015,0.0263123757210599
"img_00232.jpg",0.00339876968420712,0.00192444101529582,0.0013832758356319,0.00149385844641721,1.00393292431291e-05,0.00329594752335837,0.985024926447623,0.00346874171822307
"img_00244.jpg",0.776128404686947,0.0725355466465698,0.0027422496904258,0.00464863795830372,1.00384507750807e-05,0.068535886893067,0.00274552457763936,0.0726537110962726
"img_00272.jpg",0.864585920970311,0.0229484840331191,0.0600944288878574,0.0133096720332224,1.00233646429701e-05,0.0136395706459012,0.00346934426347705,0.0219425558014693
"img_00280.jpg",0.956522170247838,0.0054515245072325,0.00486200918309677,0.0022743002283445,1.00295918352689e-05,0.00358062439992958,0.00280866144051817,0.0244906804012048
"img_00282.jpg",0.548446688194322,0.0686271012008055,0.0177169029364906,0.041208166391964,1.00701676666021e-05,0.290775830544003,0.00457644197417186,0.0286387985905771
"img_00285.jpg",0.710314626924949,0.0178239983493681,0.00389421087591185,0.00246096400221536,1.00320421651992e-05,0.00900087953228028,0.0188375725180804,0.23765771575503
"img_00289.jpg",0.965613380487864,0.0071420478470819,0.00489882325177351,0.00247742588032847,1.04005910587945e-05,0.00417810376924575,0.00301038059294847,0.012669437579699
"img_00292.jpg",0.760536230314604,0.0358670076033693,0.00348869503317354,0.00343457236532414,1.00487947733016e-05,0.0450483283121851,0.0161043132159272,0.135510804360643
"img_00302.jpg",0.135713885629735,0.00713955570774939,0.00243263216607785,0.00242863468802274,1.00651252006236e-05,0.0074755179195132,0.819193084266001,0.0256066244977009
"img_00311.jpg",0.985565697246271,0.00283276232700111,0.00201542515563479,0.00245305669910092,1.00267591382234e-05,0.00212526242741757,0.00200937323032347,0.00298839615511285
"img_00320.jpg",0.975297964109978,0.00436276928213995,0.00211961297089284,0.00203129616384385,1.00236498308522e-05,0.0068190267963908,0.00209566894779551,0.00726363807912804
"img_00331.jpg",0.90373901663386,0.0154344429714209,0.0026595511298997,0.00263344087067379,1.0026131711672e-05,0.0279165802731425,0.00783878190903474,0.0397681600802569
"img_00358.jpg",0.304340644182996,0.0209000087295331,0.00289035896307967,0.00290549315427326,1.00528406680261e-05,0.026168394162232,0.0230667869771506,0.619718260990067
"img_00374.jpg",0.673195256442526,0.0290959597099162,0.00304868141911303,0.00315026523537873,1.00253375848424e-05,0.00402956462752696,0.00243640466765331,0.285033842560301
"img_00375.jpg",0.0434822028376019,0.0273042410327337,0.876786194721546,0.00674179143688282,1.00778618895968e-05,0.020013716945672,0.00488297833954252,0.0207787968241314
"img_00376.jpg",0.880863243190102,0.0621891716475069,0.0062978580504804,0.0021085814226186,1.00363504178676e-05,0.0263769980234305,0.011827215268542,0.0103268960469015
"img_00380.jpg",0.896737785607435,0.0282836779376003,0.00266949009188603,0.00305320997666292,1.00327276695584e-05,0.0628982853961667,0.00211790707171038,0.00422961119086905
"img_00383.jpg",0.829233292756981,0.0115595180304663,0.00231018847144758,0.00324033316034865,1.00480808169691e-05,0.00331527698736964,0.00226400741651876,0.148067335096051
"img_00398.jpg",0.949450927235561,0.0128717709882971,0.0022668345539256,0.00386390889132825,1.00470287838488e-05,0.00417079488892249,0.00243345235110155,0.0249322640620802
"img_00407.jpg",0.961502873514266,0.0119658999493285,0.00299334237583412,0.00407494094379077,1.0030359881618e-05,0.0105802199322889,0.00235664548804425,0.0065160474365657
"img_00417.jpg",0.092676255592851,0.00729182055345444,0.00220637097951451,0.0062836852163934,1.00234239918228e-05,0.0021351274735971,0.00209657837285777,0.88730013838734
"img_00442.jpg",0.00265985217170954,0.00217652319569785,0.00200297972595675,0.00199543737137428,1.00207296952978e-05,0.00206698277255969,0.00200921906919169,0.987078984963815
"img_00446.jpg",0.932176788868509,0.00702725135519018,0.00229993912412149,0.00468907368494992,1.00284616980205e-05,0.0167604816602186,0.00252564363879225,0.0345107932065203
"img_00469.jpg",0.925590794797671,0.0144025429374804,0.00302537543320584,0.00521696171755574,1.00251769763639e-05,0.010065505154213,0.00323364412698968,0.0384551506559081
"img_00473.jpg",0.958783482721507,0.00699398892391658,0.00246477283637561,0.00284689834458198,1.00386088162944e-05,0.0028973297673524,0.00222204210723337,0.0237814466902163
