image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
image_05638.jpg,0.919265329838,0.00970223266631,0.00970223266631,0.0126478103921,0.00970223266631,0.0149901565164,0.00970223266631,0.0142877781764
image_02364.jpg,0.933962345123,0.00943396240473,0.00943396240473,0.00943396240473,0.00943396240473,0.00943396240473,0.00943396240473,0.00943396240473
image_10663.jpg,0.818855106831,0.00974653381854,0.00974653381854,0.0145832495764,0.100705035031,0.00974653381854,0.00974653381854,0.0268705487251
image_00255.jpg,0.924991250038,0.00959587469697,0.00959587469697,0.00959587469697,0.0122913848609,0.0147379497066,0.00959587469697,0.00959587469697
image_08003.jpg,0.930140972137,0.00956649705768,0.00956649705768,0.00956649705768,0.0124600082636,0.00956649705768,0.00956649705768,0.00956649705768
image_05669.jpg,0.765488266945,0.00992527604103,0.0130637511611,0.0388957597315,0.0509957559407,0.00992527604103,0.017566408962,0.0941394716501
image_11511.jpg,0.888526618481,0.00965299457312,0.00965299457312,0.00965299457312,0.0125832660124,0.00965299457312,0.00965299457312,0.0506251193583
image_10794.jpg,0.0206877756864,0.0103539107367,0.0108910100535,0.11832921207,0.0300195347518,0.54982560873,0.0343069508672,0.225586041808
img_06237.jpg,0.931065797806,0.0109757073224,0.00965974945575,0.00965974945575,0.00965974945575,0.00965974945575,0.00965974945575,0.00965974945575
image_04845.jpg,0.451486051083,0.0244026482105,0.0108332596719,0.146998912096,0.326354473829,0.00994126871228,0.019206142053,0.0107773151249
image_02907.jpg,0.473511010408,0.00972986780107,0.00972986780107,0.0348071157932,0.443032562733,0.00972986780107,0.00972986780107,0.00972986780107
img_06893.jpg,0.786736786366,0.00985105987638,0.00985105987638,0.00985105987638,0.059229914099,0.0187476929277,0.0261372365057,0.0795952379704
img_02082.jpg,0.0188912842423,0.0095342239365,0.0095342239365,0.0095342239365,0.920121669769,0.0095342239365,0.0133159905672,0.0095342239365
image_11680.jpg,0.933836936951,0.00945187360048,0.00945187360048,0.00945187360048,0.00945187360048,0.00945187360048,0.00945187360048,0.00945187360048
image_05998.jpg,0.447736233473,0.00994870625436,0.0156391710043,0.0670137256384,0.011702535674,0.180666476488,0.0126109514385,0.254682183266
image_06102.jpg,0.695738792419,0.0096878092736,0.0096878092736,0.215468257666,0.0398446880281,0.0096878092736,0.0096878092736,0.0101970499381
image_03438.jpg,0.933962345123,0.00943396240473,0.00943396240473,0.00943396240473,0.00943396240473,0.00943396240473,0.00943396240473,0.00943396240473
image_06921.jpg,0.871313333511,0.00984994694591,0.00984994694591,0.0133380666375,0.0337152779102,0.0145592270419,0.00984994694591,0.0375242084265
image_05945.jpg,0.900737047195,0.00957360863686,0.00957360863686,0.0388096123934,0.0125853000209,0.00957360863686,0.00957360863686,0.00957360863686
img_06261.jpg,0.915719687939,0.00973771326244,0.00973771326244,0.00973771326244,0.00973771326244,0.0103671541438,0.00973771326244,0.0252246633172
image_00198.jpg,0.564683318138,0.00954875722528,0.00954875722528,0.00954875722528,0.00954875722528,0.00954875722528,0.00954875722528,0.378024160862
image_11879.jpg,0.0265593566,0.00959821883589,0.00959821883589,0.0126642128453,0.912785351276,0.00959821883589,0.00959821883589,0.00959821883589
image_08081.jpg,0.933786094189,0.00945914071053,0.00945914071053,0.00945914071053,0.00945914071053,0.00945914071053,0.00945914071053,0.00945914071053
image_01494.jpg,0.521365463734,0.00992892310023,0.0183840263635,0.0583916567266,0.339495301247,0.0236359648407,0.014045461081,0.0147531917319
