"ALB","BET","DOL","LAG","NoF","OTHER","SHARK","YFT","image"
0.0117645726539212,0.00896691661328252,0.00905313140247193,0.00903764877002862,0.932932260632268,0.0087447186466324,0.00923277842812415,0.0102680306416022,"img_00005.jpg"
0.300505829416381,0.132565541099916,0.0167033182922522,0.011760015832261,0.0117226322647191,0.0194876555819072,0.0551666079088827,0.452088415995295,"img_00007.jpg"
0.615245071053347,0.197095471061716,0.00951539184898414,0.0417249617166819,0.0282668399624554,0.0306583690457074,0.0628309465014578,0.0146629870869247,"img_00009.jpg"
0.717065101862214,0.147633763658699,0.0084650719247269,0.0209655461599845,0.0103969772346294,0.0205639188643702,0.0596039766156874,0.0153056188020717,"img_00018.jpg"
0.279514926206469,0.12629376277295,0.013938784645868,0.0121208412107057,0.0157213035970903,0.410721805319049,0.052967088064152,0.088721501454737,"img_00027.jpg"
0.149461998045368,0.0141753585077844,0.011309154983612,0.0645190492270459,0.681161934137303,0.0145679894834865,0.0335050154477177,0.0312994877807817,"img_00030.jpg"
0.279081371612933,0.0696400632148742,0.0119613571092461,0.0127483577467476,0.0202153443358962,0.0472616706974835,0.471358928084655,0.0877328947187358,"img_00040.jpg"
0.76007248610259,0.00831151979509777,0.00803114588325152,0.00811591824458482,0.19032700560056,0.00811527640908061,0.0080559158341206,0.00897080495487934,"img_00046.jpg"
0.850374919176095,0.0390411175554526,0.00816532498720193,0.00987569030841579,0.0129924374632523,0.0105566058307872,0.0580899900844972,0.0109039354138062,"img_00053.jpg"
0.230417788308066,0.0175293960142869,0.016748015442862,0.653938673064294,0.020706969918682,0.0305671488400556,0.0118259900715191,0.0182660703081627,"img_00071.jpg"
0.548383694887216,0.0717093585990879,0.0105284417513748,0.0881188473666545,0.0976622826418975,0.106237179040918,0.0602622549047896,0.0170979864895334,"img_00075.jpg"
0.162914077192726,0.113529442250797,0.00980429346673384,0.0099509178195168,0.0120247994549592,0.0414957674220438,0.0426366675645009,0.607644020020999,"img_00102.jpg"
0.780654320120908,0.0156821345910449,0.0116406111046691,0.0134600551798959,0.0631344778463265,0.0263277618214507,0.0666323320011264,0.0224683167412896,"img_00103.jpg"
0.833465701341406,0.0123791976831867,0.00951656387187674,0.0173120926599789,0.020796208456176,0.0105672593228533,0.0466126256855315,0.0493503540754331,"img_00109.jpg"
0.0110592959448708,0.0100368365645231,0.0146327876485897,0.00845140142482835,0.758594438433779,0.00972821563482414,0.0120552913052936,0.175441771000618,"img_00119.jpg"
