image_file,NoF,ALB,BET,DOL,LAG,OTHER,SHARK,YFT
img_00007.jpg,5.99506799759e-09,0.270836025476,5.79748189011e-07,7.43019313632e-07,3.35698859999e-06,1.46740808304e-06,2.4552818445e-07,0.729157626629
img_00009.jpg,2.17121495893e-07,0.697453558445,0.0485383570194,0.000172570435097,3.80658389076e-06,0.253341585398,1.40768747769e-06,0.000488470424898
img_00018.jpg,4.84276415591e-06,0.806852698326,0.0011118336115,0.0147314947098,0.00010513462621,0.168186351657,1.62477172125e-05,0.00899140536785
img_00027.jpg,2.12644444275e-08,0.101070329547,0.446724504232,5.50178228877e-05,1.47592236317e-05,0.0029329827521,4.80724384033e-06,0.449197590351
img_00040.jpg,6.0335054286e-07,0.192145213485,0.000225264302571,3.92406354877e-06,3.61818820238e-07,0.000623746891506,0.806037127972,0.000963733706158
img_00053.jpg,6.10750760188e-07,0.913605570793,0.0285022817552,0.0119221452624,1.9512565359e-06,0.0199459139258,8.65339170559e-05,0.0259349942207
img_00071.jpg,1.32503913619e-07,3.5624518091e-07,8.49575485518e-08,1.13367759624e-08,0.99999833107,2.89505464046e-09,4.58349504184e-11,1.04688626834e-06
img_00075.jpg,2.21472479245e-10,0.940675377846,0.0133783575147,5.77846049055e-06,5.60941204597e-09,0.0459300391376,1.15292834835e-07,1.03176826087e-05
img_00102.jpg,1.38354806722e-07,0.491819649935,0.000780283822678,5.20128696735e-06,5.76478214498e-06,0.000567236565985,0.000158904891578,0.506662845612
img_00103.jpg,1.09270445137e-07,0.739530682564,0.0349286608398,0.191797018051,1.11164436021e-05,0.0167973712087,2.99014777738e-06,0.0169320516288
img_00109.jpg,4.4463002169e-09,0.998851418495,3.52761999238e-05,2.02015826289e-06,3.55103679794e-09,0.00106411543675,2.37116478274e-06,4.47351012554e-05
img_00120.jpg,4.71253591705e-10,0.988176941872,0.000280999694951,3.45675199576e-09,1.37631730013e-07,1.32640252559e-07,2.17698584493e-07,0.0115416329354
img_00125.jpg,1.88050165717e-11,0.995633125305,0.000802101916634,9.20786824565e-09,5.4915394454e-10,3.85931998608e-05,3.86617600157e-08,0.00352610880509
img_00128.jpg,8.4893507335e-08,0.000644117884804,0.103648863733,0.0408999994397,4.147128152e-08,7.74477448431e-05,1.10018424948e-06,0.854728341103
img_00129.jpg,7.02562346078e-08,0.0378079414368,8.19304405013e-05,6.99889642419e-06,5.13361175791e-09,0.000190739025129,0.96161621809,0.000296156678814
img_00138.jpg,9.14476405711e-09,0.723587870598,0.271000802517,2.29239394685e-05,1.89906609194e-06,1.86082630194e-07,1.67302516729e-06,0.0053846235387
img_00141.jpg,4.15558351619e-11,6.17710469442e-08,1.20743402476e-06,1.6513764578e-08,1.03653995109e-10,1.52403159537e-10,1.24338184193e-08,0.999998748302
img_00152.jpg,6.9133506031e-07,0.0502674169838,0.026491900906,0.000517455278896,4.46693832146e-07,0.0299383942038,0.000549747259356,0.892233967781
img_00161.jpg,6.11007078266e-12,9.5094971897e-09,8.01555355423e-09,1.11116960078e-09,2.33738809557e-12,8.06219396798e-11,2.15959028438e-09,1.0
img_00170.jpg,5.69243638893e-07,0.000433078792412,1.20747918118e-05,3.54591463747e-07,0.999155640602,1.66780773725e-06,8.66442828595e-09,0.000396561867092
img_00171.jpg,4.70842593359e-07,0.843806266785,0.00019120615616,0.0761267244816,1.81396194421e-06,0.0696537718177,8.02244812803e-06,0.010211603716
img_00175.jpg,1.50735246507e-07,0.885710537434,1.71408864844e-05,0.00185921601951,3.10994948904e-07,0.107986174524,1.88225055808e-06,0.00442460132763
img_00180.jpg,5.78412699681e-11,6.4249627485e-07,1.12744014125e-09,4.85622342339e-09,3.29158633683e-09,8.58430326822e-10,8.70433169986e-10,0.999999403954
img_00212.jpg,1.3209808003e-06,0.536888837814,0.000912743504159,4.46949488833e-05,0.0587696433067,6.47751448923e-07,9.53343544552e-07,0.403381168842
img_00223.jpg,1.13648903621e-08,0.984623551369,0.00564911263064,8.24402304715e-05,6.91598017966e-07,0.00784066040069,1.54030635713e-06,0.0018020151183
img_00230.jpg,2.27716565604e-08,0.724156618118,0.130800381303,8.3986466052e-05,1.253967298e-06,0.134983718395,4.39958557763e-06,0.00996966287494
img_00232.jpg,1.04296884729e-06,9.84719736152e-05,8.02335307526e-06,1.19171188473e-08,1.29833736651e-07,2.29580746236e-06,0.998998045921,0.000891942414455
img_00244.jpg,3.07940524635e-07,0.993382632732,0.000945687759668,1.06234733721e-06,3.83272490581e-05,0.00557566899806,2.31129456552e-06,5.39286302228e-05
img_00272.jpg,3.87807841395e-10,0.999966740608,1.59322698892e-05,7.65750144183e-07,4.53792203814e-08,1.47215278048e-05,9.92127491273e-10,1.79896028385e-06
img_00280.jpg,6.3895945826e-12,0.999990642071,8.36331466303e-08,4.83193707268e-09,2.48138835868e-11,3.13277190855e-08,1.58098534264e-10,9.19588092074e-06
img_00282.jpg,9.51100531665e-09,0.986382186413,0.000259237625869,3.27465704686e-06,2.14890576444e-08,0.0131443217397,2.68173630502e-06,0.000208168596146
img_00285.jpg,1.05581250409e-08,0.428515613079,0.00188390817493,4.2449946136e-07,3.26011253549e-08,0.000145460799104,0.000581635395065,0.568872928619
img_00289.jpg,1.71797964299e-07,0.988586127758,0.00180094991811,0.000561905850191,1.82652763669e-06,3.38220852427e-05,4.04504044127e-06,0.00901104975492
img_00292.jpg,7.18533499366e-08,0.879155933857,0.0860521495342,5.69025451114e-06,1.89252441487e-05,0.0218177363276,0.000227629032452,0.0127218952402
img_00302.jpg,4.03359223355e-07,0.215837672353,0.000103123449662,1.12833549792e-06,6.24772624747e-08,4.52261956525e-05,0.783955812454,5.66079033888e-05
img_00311.jpg,1.15947515478e-10,0.999971985817,2.23902461585e-05,1.78657241778e-10,2.38582572365e-07,1.46818965874e-08,3.68266833695e-10,5.39410484635e-06
img_00320.jpg,1.08270617678e-13,0.999947845936,9.68140057012e-07,2.88149670791e-10,4.92836728459e-13,7.1821000347e-06,8.20416179437e-10,4.39833711425e-05
img_00331.jpg,2.24886692601e-10,0.811778247356,0.176570653915,3.25383467725e-07,9.79124052947e-08,0.000609700917266,8.92019258458e-09,0.0110409148037
img_00358.jpg,8.43415222107e-08,0.624047279358,0.102646313608,9.90035277937e-06,1.64872435562e-05,0.00238384050317,9.42965343711e-05,0.27080181241
img_00374.jpg,1.02903525701e-08,0.718467235565,0.0373606607318,0.000200419031898,2.00444560505e-06,2.86376925942e-05,1.27419286855e-06,0.243939802051
img_00375.jpg,2.7700719496e-09,3.34162577929e-05,1.02220801637e-05,0.999932169914,1.07643973735e-08,3.88345051761e-06,2.77837863827e-09,2.01663133339e-05
img_00376.jpg,5.30594734816e-10,0.995504498482,7.76911383582e-06,7.40092218621e-08,2.66407035321e-10,0.0044577261433,4.85071950607e-06,2.51214660238e-05
img_00380.jpg,5.54090640037e-09,0.982514500618,0.000699606025591,5.68374525756e-06,2.99848110785e-08,0.0167353209108,4.07984458661e-07,4.4513544708e-05
img_00383.jpg,8.26191026704e-09,0.774238228798,0.000564159592614,2.76081209449e-06,4.85463669975e-06,4.83793110106e-06,2.14532133214e-06,0.2251829952
img_00398.jpg,8.71169518746e-08,0.971823215485,0.0219712220132,8.65511196935e-07,2.49535673902e-06,0.00302652525716,8.44256555865e-06,0.00316715775989
img_00407.jpg,1.33963080629e-08,0.914702773094,0.0838002413511,1.03425782072e-06,7.60344209993e-06,8.40908833197e-05,4.08380913086e-07,0.00140376959462
img_00417.jpg,1.06183408732e-08,0.113921627402,0.000232868784224,2.73907090786e-07,0.000317469734,5.93670570481e-08,2.70782951617e-08,0.885527729988
img_00442.jpg,6.59865087918e-12,5.98172604782e-08,3.63785730428e-08,5.80145487206e-10,2.35570341012e-10,5.40641767466e-11,1.83443304991e-09,0.999999880791
img_00446.jpg,7.61364304935e-11,0.999470710754,0.000254752871115,6.64913013537e-10,6.80315914714e-10,0.000186662669876,5.87887370784e-07,8.72985474416e-05
img_00469.jpg,4.98311328556e-06,0.979065597057,0.000347862340277,1.01442947198e-05,0.00224417098798,0.00178297644015,4.53776374343e-05,0.0164989028126
img_00473.jpg,2.95853036514e-10,0.999943256378,2.67799878202e-05,4.72922110362e-08,9.56270369556e-08,5.32253814356e-08,1.94736737846e-09,2.97138467431e-05
img_00483.jpg,1.39963018952e-08,0.991371035576,0.0082028657198,1.68408661239e-07,3.32810344617e-07,1.01076307146e-06,3.83757014788e-06,0.00042067738832
img_00484.jpg,3.40318297276e-06,0.206707566977,0.0246522109956,1.17601466627e-05,0.000464336102596,0.000209975245525,0.000320940074744,0.767629802227
img_00486.jpg,8.00689747393e-07,0.956672370434,0.0400849804282,0.000397315889131,0.000154783236212,7.8592391219e-05,9.09754271561e-06,0.00260199210607
img_00518.jpg,4.00273847845e-07,0.955962955952,7.75819353294e-05,4.70558225061e-05,5.48947718926e-05,3.75297022401e-05,4.35973197455e-06,0.0438151620328
img_00533.jpg,2.86441121489e-07,0.786888480186,0.0105511294678,1.80345941772e-05,5.58128449484e-05,0.000341323262546,2.25714738917e-05,0.202122375369
img_00538.jpg,1.6292093008e-08,0.624530792236,0.106371901929,2.73340128842e-06,4.64660661237e-06,0.00516593083739,8.08592085377e-06,0.263915896416
img_00543.jpg,3.58258506195e-10,0.999975025654,4.70348823001e-06,9.0725178481e-09,2.52398507428e-07,1.73099188316e-08,8.61909765781e-10,2.00240210688e-05
img_00550.jpg,1.82765325096e-09,0.316199451685,1.17328718261e-05,3.48709659193e-06,1.53276835668e-09,0.683772683144,1.35571866622e-07,1.25331034724e-05
img_00551.jpg,7.27098936615e-10,0.994931399822,9.0631088824e-05,4.1001126192e-06,5.53245296797e-11,0.00370210292749,0.00015223378432,0.00111947383266
img_00575.jpg,1.24562390624e-07,0.937361359596,0.0108208078891,6.72197847962e-06,3.4341258015e-06,0.00131431885529,0.000314890377922,0.0501783415675
img_00582.jpg,1.26397003974e-09,0.998224079609,0.00118484487757,2.9873223184e-07,1.34583018507e-07,0.000159467439516,6.07759176319e-08,0.000431201333413
img_00584.jpg,2.00188612354e-08,0.995202660561,1.17833815239e-06,0.000647912384011,1.31007995563e-08,0.00177169649396,9.10027574719e-06,0.00236733607017
img_00587.jpg,1.81859166615e-10,0.137389555573,0.0073697315529,1.68908030673e-07,1.82823526984e-07,4.7532444114e-06,1.12276403286e-07,0.85523545742
img_00590.jpg,2.30430188819e-10,0.000778030778747,0.00572225637734,9.09194000087e-08,7.09026011236e-08,8.01882549695e-07,1.11007496528e-08,0.993498802185
img_00591.jpg,4.41663719486e-12,3.09690165068e-07,8.1256678186e-07,3.74949904458e-10,4.52368385806e-11,1.36650857296e-09,5.28377919196e-09,0.999998867512
img_00598.jpg,3.08059213694e-08,0.989138484001,0.00965436641127,2.90038144612e-07,5.16779218742e-05,0.00104446825571,1.01458937252e-07,0.000110609144031
img_00599.jpg,4.35404823307e-10,0.160345643759,0.00221855402924,1.58326436406e-08,1.23345344605e-07,4.8784130513e-07,1.21711389056e-06,0.837433934212
img_00612.jpg,7.79988962307e-10,0.997275173664,0.000302058237139,2.17868052488e-08,6.12873085615e-09,0.00204782560468,9.82702113106e-06,0.000365152489394
img_00620.jpg,1.65316492939e-07,0.842580795288,0.004287855234,0.083232678473,1.77853110017e-06,0.00293963262811,3.50835080098e-06,0.0669536367059
img_00642.jpg,3.04314028199e-07,2.07195853363e-06,5.49842206965e-06,4.09347471475e-08,0.999982535839,1.51341112087e-06,3.96806310032e-10,8.04107548902e-06
img_00646.jpg,2.62906928583e-06,0.124359428883,0.00487561244518,0.00052264140686,3.92301399188e-06,0.000244821829256,0.00141070573591,0.86858022213
img_00648.jpg,5.93984791908e-11,0.999943554401,4.61044255644e-05,4.00756011709e-10,1.88587875982e-07,1.6160319305e-08,9.79783476573e-10,1.01169971458e-05
img_00650.jpg,2.79983339624e-07,0.0815028399229,1.18857951747e-05,6.53308461551e-06,9.96134996711e-09,0.803001880646,0.108995303512,0.00648131128401
img_00664.jpg,1.2589549403e-09,0.984526515007,0.00282878777944,2.29855618272e-06,4.57751975214e-10,7.34857312636e-05,2.15890827349e-06,0.0125667480752
img_00697.jpg,1.36637023918e-09,1.28688373024e-06,1.20232052723e-05,6.31141062968e-07,6.56482090911e-10,1.42483735921e-09,4.30589977896e-07,0.999985694885
img_00708.jpg,5.11163420924e-07,0.34161195159,0.170334711671,2.24596333283e-05,0.000239104236243,0.466139167547,1.90744303836e-05,0.0216329991817
img_00716.jpg,8.90342874982e-08,0.024910826236,0.0158749651164,4.85395321448e-06,3.06978508888e-05,0.958927035332,6.06537014392e-07,0.000250920071267
img_00717.jpg,9.65532542807e-09,0.798062562943,0.179858416319,0.000174082277226,3.52653955815e-07,0.0214475467801,3.27607210693e-07,0.000456685113022
img_00718.jpg,1.80343862066e-09,0.998139977455,4.87434153911e-05,2.65558924184e-07,2.71172471145e-08,4.97480286867e-05,1.01572844358e-07,0.00176114623901
img_00724.jpg,3.84765250772e-08,0.000202291063033,3.30552279593e-06,3.92177207686e-05,1.87472792845e-09,5.4487458101e-07,0.00157902168576,0.998175621033
img_00726.jpg,4.42060884426e-12,0.999997913837,2.08776583577e-07,6.11514797133e-11,2.96838179037e-11,1.22968231153e-06,2.68135957882e-09,7.09218795691e-07
img_00729.jpg,7.52971004658e-07,0.948229670525,0.0272601936013,1.19816977531e-05,1.28107112687e-05,0.00055002013687,5.97646358074e-05,0.0238748453557
img_00730.jpg,1.26253976891e-12,6.75580452025e-07,1.11388840196e-06,6.43884529028e-11,3.99750510471e-11,1.40429307072e-10,2.41179104465e-10,0.999998211861
img_00757.jpg,5.52653432351e-07,0.984461307526,0.00535590387881,0.00177493318915,4.83235055526e-07,0.00415849406272,0.000349251466105,0.00389907648787
img_00760.jpg,2.16449464574e-07,4.03191613429e-08,2.49407854369e-08,3.47927664457e-09,0.999999642372,1.23978747268e-08,2.25161955053e-11,1.00056510632e-07
img_00764.jpg,4.04086808459e-09,0.000918940990232,0.000985640799627,0.000215964304516,1.68485541963e-07,2.54944097833e-07,1.01918963935e-07,0.997878909111
img_00765.jpg,5.5034200841e-07,0.0757611393929,0.712936878204,1.88623545228e-07,0.00280508678406,5.43487331015e-05,0.000283018132905,0.208158761263
img_00772.jpg,2.03893478101e-06,0.058626037091,0.0305252037942,0.260134756565,7.34735152719e-08,0.0830044597387,0.00348078506067,0.564226686954
img_00777.jpg,2.0571937398e-07,0.727332890034,0.0395533069968,0.00130087637808,5.41336717674e-08,0.231682091951,5.14279454364e-05,7.9152174294e-05
img_00780.jpg,3.1920535104e-09,0.000128719373606,1.41390239605e-06,3.77299258503e-08,1.17242959785e-09,0.000909501570277,0.0125399203971,0.986420452595
img_00798.jpg,4.73061803064e-08,0.965795218945,0.000776210683398,1.98202833417e-05,0.000396650517359,2.4675126042e-05,4.03894773626e-07,0.0329869613051
img_00808.jpg,4.53249739962e-08,0.955453634262,0.0381194651127,1.57478953042e-05,0.000237008440308,0.0059144240804,1.90893317153e-07,0.000259531632764
img_00816.jpg,8.73886407682e-10,0.983808875084,0.00133449514396,2.30171576732e-06,3.18597015436e-09,0.00164419575594,1.91839899344e-06,0.0132081974298
img_00833.jpg,9.11560448458e-07,0.699005723,0.183077827096,5.87731010455e-05,0.00179209862836,0.00924823340029,4.76763034385e-06,0.106811739504
img_00837.jpg,1.88581559257e-08,0.781043171883,0.199796080589,0.00785556714982,1.28980855152e-06,0.0108751254156,2.16104308493e-06,0.000426645769039
img_00855.jpg,4.51350047115e-07,0.981489419937,0.00195815204643,1.15633647511e-05,5.98630265358e-07,0.0162688940763,0.000125559876324,0.000145392288687
img_00857.jpg,9.23640504358e-13,0.999996483326,2.64198519062e-07,4.68318828162e-10,6.75499220904e-14,2.69064207714e-06,1.12509903616e-08,5.29420333351e-07
img_00858.jpg,2.2493784968e-07,0.986446380615,0.00285742711276,2.46988452091e-06,3.31114222263e-07,0.000261963461526,0.000945680192672,0.0094854477793
img_00865.jpg,3.92600497889e-07,0.911060333252,0.064868375659,4.71619860036e-05,4.2193387344e-06,0.0129664987326,0.000765234406572,0.0102878091857
img_00902.jpg,8.92559413046e-08,7.66854464018e-06,2.12822641288e-07,4.49690062965e-10,3.86143117481e-09,2.11155182228e-07,0.999928593636,6.33184390608e-05
img_00914.jpg,1.90267642136e-13,7.77476749647e-09,8.07581272966e-06,6.33343169576e-11,3.22711936384e-13,5.07907257918e-12,4.66285447753e-11,0.999992012978
img_00921.jpg,2.37513702928e-07,0.976454257965,0.000355205789674,1.80316561682e-07,1.52732150127e-06,0.00237807934172,0.00576392794028,0.0150465620682
img_00927.jpg,5.48706635684e-11,0.00201244908385,0.00425724871457,2.62857525968e-07,6.61903243326e-08,5.42872840015e-07,6.0197680174e-10,0.993729412556
img_00943.jpg,2.91070733738e-07,0.943885505199,0.0540357008576,2.45294040724e-06,1.07896210011e-06,8.29111468192e-06,0.000188367353985,0.00187826040201
img_00959.jpg,7.00154156874e-09,0.987703323364,1.06139514173e-05,7.35560377052e-08,1.42727885066e-09,0.000220011614147,1.35918398882e-05,0.0120524102822
img_00962.jpg,3.34608785124e-09,0.17268781364,6.03367625445e-05,4.71976545668e-06,1.73967729111e-09,5.5162395256e-06,3.48337334799e-06,0.82723814249
img_00964.jpg,8.07663802505e-09,4.01271860184e-09,1.07593249865e-08,1.0,9.22575627005e-10,5.37101962905e-09,1.34347621916e-09,1.13092282206e-08
img_00974.jpg,3.69850852167e-08,0.902167677879,0.000247600895818,5.08996618009e-06,4.67045210826e-05,7.58373062126e-05,9.8971281659e-07,0.0974559858441
img_00979.jpg,7.66874563851e-09,1.19351007015e-05,1.75538425538e-05,1.15764059956e-05,4.03121447334e-09,4.10157053921e-06,6.29565602139e-06,0.999948501587
img_00982.jpg,2.61701243289e-05,0.935891926289,0.0201605465263,0.00293845543638,0.000115474991617,0.0171466656029,0.00868508871645,0.0150356814265
img_00985.jpg,1.91206936506e-07,0.971811592579,0.003440937493,4.22520633947e-06,4.62626303488e-06,0.0216516926885,7.74699146859e-05,0.00300925550982
img_00999.jpg,4.25502585131e-05,0.813051939011,0.00409376760945,0.00252366694622,0.000186100558494,0.0345449075103,0.0242013372481,0.121355772018
img_01022.jpg,3.31931204745e-10,0.99977427721,3.7651429011e-05,8.77663985932e-09,4.33478009043e-09,0.00018786873261,4.31959392699e-08,1.82610335742e-07
img_01031.jpg,1.20816716631e-08,0.755633413792,0.000542320252862,3.79767175218e-06,1.67798275275e-09,0.24310643971,0.000225604802836,0.000488374847919
