ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.0183507645098,0.0110661301019,0.011290619178,0.0112503049594,0.911342211392,0.0104875632839,0.0117583903712,0.0144540162043,img_00005.jpg
0.591388322857,0.0281376811832,0.0118648535155,0.0138966705188,0.0138219033804,0.0293519506917,0.0107752353924,0.300763382461,img_00007.jpg
0.794682618169,0.0278568119735,0.0106277863243,0.0165436423689,0.0532033574136,0.0586333762516,0.0161368941434,0.0223155133556,img_00009.jpg
0.788485035311,0.129355148393,0.00800333279009,0.0152496496398,0.0123555568658,0.0198119759715,0.00808790036201,0.018651400666,img_00018.jpg
0.545713438175,0.13705023044,0.0180031981682,0.014367311347,0.0215682360225,0.0675726456756,0.0725050889409,0.123219851231,img_00027.jpg
0.232574664974,0.0186390050634,0.0129065981026,0.0141124454965,0.62597463367,0.0159633596784,0.0269420299289,0.0528872630863,img_00030.jpg
0.539111612119,0.0278655820367,0.0141423547087,0.0157163559776,0.0306503290974,0.0297630213899,0.280907576177,0.0618431684936,img_00040.jpg
0.58720910853,0.00718393871493,0.00662319091965,0.00679273563372,0.370224334452,0.00679145196278,0.00667273081887,0.00850250896771,img_00046.jpg
0.842822453163,0.0824628965201,0.00811200727516,0.010081112932,0.0197360037859,0.0138703649517,0.00820840450268,0.0147067568695,img_00053.jpg
0.451391550721,0.0256147719231,0.0240520108015,0.373985389005,0.0319699196454,0.05169027722,0.0142079601926,0.0270881204908,img_00071.jpg
0.589184754655,0.0358029539019,0.011294736413,0.0200059476287,0.185562409251,0.116993738668,0.0167216342675,0.024433825215,img_00075.jpg
0.232218220834,0.141680813167,0.00984730388586,0.0101405525952,0.0142883159194,0.0193327239405,0.0212690259269,0.551223043731,img_00102.jpg
0.726868467951,0.0226797585684,0.0142864557549,0.018065017262,0.121227221547,0.0447882464408,0.0153117544131,0.0367730780621,img_00103.jpg
0.797769785283,0.0173559234694,0.0108310012951,0.0126377608636,0.0365411716896,0.0132258958217,0.0100126195468,0.101625842031,img_00109.jpg
0.0150100293519,0.0117935920196,0.023686091863,0.00867833538015,0.849763237381,0.0117783061705,0.0105008776822,0.0687895301517,img_00119.jpg
0.533734287183,0.0402427342482,0.0128628886709,0.00967092240063,0.0163141451176,0.117334836659,0.078174953244,0.191665232477,img_00120.jpg
0.575755639541,0.0286612320865,0.0206209505612,0.0438044493494,0.0406783456829,0.0850276115152,0.020633287606,0.184818483658,img_00125.jpg
0.0120566822595,0.0211217868809,0.157058632009,0.00937661617444,0.00942123114136,0.0146459660351,0.00995102295724,0.766368062543,img_00128.jpg
0.602813374676,0.0273532756114,0.0160935542587,0.016270460474,0.0259768194798,0.0298651420318,0.223485514185,0.058141859284,img_00129.jpg
0.0458204875962,0.0129366162751,0.0118555496891,0.0100168139852,0.848538443404,0.0239182041692,0.0107910891256,0.036122795756,img_00133.jpg
0.729709669435,0.158734807588,0.00918366535947,0.0124669911182,0.0260259754292,0.0167656061624,0.0103062163027,0.0368070686053,img_00138.jpg
0.0140952406239,0.156255975758,0.0896724473187,0.00994747436811,0.00798070511524,0.0186737137589,0.00893632224329,0.694438120814,img_00141.jpg
0.0412015791872,0.0192733118109,0.032068542258,0.0111864186581,0.0125817395468,0.0312884515368,0.0221179229666,0.830282034036,img_00152.jpg
0.0127135083552,0.0106836065369,0.0230854874705,0.00906658164917,0.00920499772102,0.0156685456629,0.00979198641264,0.909785286192,img_00161.jpg
0.127719946771,0.0126953213314,0.0108072348217,0.0138857286916,0.654717498675,0.0185634453184,0.0190859903794,0.142524834011,img_00164.jpg
0.747587313265,0.0504146697027,0.00868444661387,0.0457364123535,0.0192456790565,0.0231328328653,0.00835654874086,0.0968420974023,img_00170.jpg
0.229436302111,0.086156268764,0.0176572856867,0.155736741906,0.0283298984033,0.452861389293,0.011411642614,0.0184104712218,img_00171.jpg
0.0123589675261,0.00977738239125,0.00916103692448,0.00915697628178,0.931710756609,0.009076822941,0.00908149235355,0.00967656497253,img_00172.jpg
0.225540585872,0.0497707988086,0.0130339496291,0.0520301800213,0.0219781663924,0.611317032334,0.0104726197729,0.0158566671696,img_00175.jpg
0.453491356171,0.0356633067651,0.0165039185427,0.0249998111487,0.225967806108,0.0375823353806,0.0299609904208,0.175830475463,img_00180.jpg
0.0240976038433,0.0109362077496,0.0180795897158,0.00873081748514,0.835965130497,0.0142676744753,0.010233772141,0.077689204093,img_00196.jpg
0.188831026437,0.0122813533768,0.010067655991,0.00796257266726,0.0088280658364,0.0131018626915,0.008656998376,0.750270464624,img_00212.jpg
0.561182478743,0.156195537695,0.12433125825,0.0153831916359,0.0128856297186,0.0592892119706,0.0124371140651,0.0582955779224,img_00223.jpg
0.659266423027,0.127149294371,0.0248374953214,0.0292084598863,0.0221604451658,0.0435523053164,0.0194299139992,0.0743956629129,img_00230.jpg
0.0379701100487,0.0527672694081,0.0161255152579,0.0130686240041,0.0152609986056,0.0147728644251,0.801259376527,0.0487752417233,img_00232.jpg
0.701997880357,0.0648012352594,0.00860486754788,0.011043571976,0.0176695305137,0.0320836489651,0.00882215941306,0.154977105968,img_00244.jpg
0.713159971183,0.157844664482,0.0122081693897,0.0113702443296,0.0184351492894,0.0262586099421,0.00963017957737,0.0510930118068,img_00272.jpg
0.581087288516,0.0105066479137,0.00970957691876,0.00961288620105,0.342764201142,0.0144108557103,0.00905054673227,0.0228579968666,img_00280.jpg
0.209779251719,0.108201354375,0.0179179166512,0.139474523322,0.0470066202765,0.445362988978,0.0117923153999,0.020465029279,img_00282.jpg
0.697720211771,0.0550539141146,0.0119701073181,0.00964216471935,0.0106734120727,0.0375560847281,0.0126065001581,0.164777605118,img_00285.jpg
0.9141710251,0.0119726568899,0.00876223537279,0.00978729335758,0.0207730516451,0.010753607159,0.00892491632527,0.0148552141507,img_00289.jpg
0.339875082528,0.0172704928194,0.0103763769728,0.00883634890167,0.00990217525682,0.0176651030538,0.0144760315963,0.581598388871,img_00292.jpg
0.584901077188,0.0296238183798,0.0152967546822,0.0169560093588,0.0251933771496,0.0335633462718,0.225502684938,0.0689629320313,img_00302.jpg
0.929182122868,0.00995344672031,0.00879026797566,0.00914124996013,0.0123174281898,0.00946299731206,0.00881332901578,0.0123391579583,img_00311.jpg
0.888794462378,0.0151694339678,0.0089810131625,0.0110972758229,0.0293431395274,0.0150145081532,0.0096865815374,0.0219135854506,img_00320.jpg
0.835259681846,0.0192580914483,0.00901163637444,0.012510573603,0.0418978563574,0.0448687648427,0.0164666911784,0.0207267043494,img_00331.jpg
0.768865205376,0.0204331068822,0.0132032744898,0.0134505667458,0.0155644951349,0.0555120316313,0.0138921371315,0.0990791826081,img_00358.jpg
0.713187891418,0.0498695187661,0.0103487559619,0.0164615139346,0.0170405374337,0.0335424378705,0.00973493242409,0.149814412191,img_00374.jpg
0.224565828757,0.115764887121,0.442091230138,0.0181121241796,0.0163592138053,0.111025257808,0.0128004291122,0.0592810290792,img_00375.jpg
0.733518867807,0.0185751908244,0.0564456314035,0.0129667493706,0.0244665146357,0.0532419216703,0.0220789011043,0.0787062231845,img_00376.jpg
0.825874016489,0.0220175479864,0.0104232245547,0.0166089484363,0.0327167752837,0.0640590006029,0.00926266260837,0.0190378240383,img_00380.jpg
0.902875475792,0.0133017288723,0.00885249578709,0.00986297733635,0.0250756756985,0.010581736044,0.00928239872875,0.0201675117414,img_00383.jpg
0.695903361052,0.0150199833351,0.00911362967242,0.0100268805424,0.0774201071383,0.0109548581377,0.0148454385737,0.166715741548,img_00398.jpg
0.805167882484,0.062388875222,0.00770590561387,0.00879005079972,0.01044653274,0.0878992541054,0.00771595825344,0.0098855407818,img_00407.jpg
0.151522115542,0.0132935599317,0.00972914999394,0.00831058360353,0.00986543806106,0.0122591440102,0.00903515095471,0.785984857903,img_00417.jpg
0.503351434389,0.0583350557322,0.0592527433651,0.0246170139946,0.163517162506,0.0753731301167,0.0228154021521,0.0927380577444,img_00432.jpg
0.0433106320795,0.0787619502652,0.0254881207289,0.0102506709806,0.0226583623404,0.0151248038118,0.01639188833,0.788013571464,img_00442.jpg
0.877245738633,0.0113068636744,0.00893566750064,0.00935588884323,0.0192987600161,0.0429804307952,0.00867598585633,0.0222006646807,img_00446.jpg
0.863977837792,0.0155290115792,0.00973685068232,0.0129653650626,0.0183502402283,0.0277239756607,0.0102464642966,0.0414702546978,img_00469.jpg
0.910272111455,0.00979089086823,0.00874072176811,0.00888580197533,0.0105827140108,0.00998761532474,0.00899869729369,0.0327414473043,img_00473.jpg
0.765442405487,0.0254286098069,0.0207342625638,0.0184250818564,0.0579829145791,0.0285274086322,0.0279204581094,0.0555388589651,img_00483.jpg
0.495965040842,0.335120646058,0.0171935769707,0.02431298758,0.0153970665668,0.0657684551189,0.0140910146481,0.0321512122151,img_00484.jpg
0.727846106906,0.142208199326,0.014211559074,0.0118394024037,0.0214532486198,0.0286018407467,0.00915847104282,0.0446811718816,img_00486.jpg
0.0134558143973,0.00994855173999,0.0104175596615,0.0102592058213,0.922841683148,0.0101207260262,0.010737177239,0.0122192819671,img_00487.jpg
0.207449708168,0.0183427405858,0.00920324862731,0.0115605050106,0.67418442184,0.0201385712121,0.0187057462934,0.0404150582627,img_00493.jpg
0.779208940161,0.00740304665185,0.0073603980692,0.00736614207937,0.17621738758,0.00738047511466,0.00736140942859,0.00770220091496,img_00518.jpg
0.196493565809,0.0985375917328,0.0113246322406,0.0104913579043,0.0141669037731,0.0173190766196,0.0943864768849,0.557280395036,img_00533.jpg
0.841056384262,0.0185735092822,0.0102247171504,0.0154083600282,0.043099055958,0.0185498459463,0.0137696110791,0.039318516294,img_00538.jpg
0.932570206418,0.00943497213893,0.00880625512671,0.00896820552188,0.0114874197767,0.00916421419928,0.00881697867645,0.0107517481416,img_00543.jpg
0.591545676367,0.0661802171951,0.0374753717043,0.0182511943033,0.131291623224,0.0885018439752,0.028568457019,0.0381856162123,img_00550.jpg
0.799712623883,0.0918434022602,0.00796143426678,0.0113756153157,0.0153891330989,0.0494765335622,0.00808227828127,0.0161589793325,img_00551.jpg
0.0162729241682,0.00984346060141,0.00961132024824,0.0107566425256,0.919847775754,0.0109923075763,0.0104760655538,0.0121995035726,img_00564.jpg
0.769375831801,0.0277993535851,0.0105014812629,0.0113835868265,0.040636806329,0.036469284692,0.0203104616817,0.0835231938223,img_00575.jpg
0.742869650856,0.0168785540548,0.0116368742163,0.0174812598984,0.113494697871,0.0400687744921,0.0114205988389,0.0461495897723,img_00582.jpg
0.879324490029,0.0142713058385,0.0089474333725,0.0104128282642,0.0490153233568,0.0133237108261,0.00909758039354,0.0156073279194,img_00584.jpg
0.446966130006,0.0407222177876,0.0270837758415,0.0168208902476,0.0179704290996,0.0518952288265,0.0385237409848,0.360017587206,img_00587.jpg
0.536428965347,0.139269901065,0.0145172933885,0.011888454341,0.0153582535958,0.0248004300824,0.0576210407153,0.200115661466,img_00590.jpg
0.235677586718,0.061738785246,0.0097437921688,0.00919139457093,0.00974566161262,0.0199301492939,0.0220744044261,0.631898225964,img_00591.jpg
0.849300886959,0.0156608842116,0.00906231667341,0.0287903616534,0.0440635772988,0.0196384172487,0.0100982878852,0.0233852680693,img_00598.jpg
0.785188360005,0.0162816347818,0.0100760263973,0.0103963051441,0.0123896788608,0.0324441901738,0.0724569436124,0.0607668610244,img_00599.jpg
0.647214943311,0.0277997672503,0.0117206592382,0.0163169042783,0.0219654396915,0.193277372772,0.0562431406033,0.0254617728556,img_00612.jpg
0.877047061513,0.0142681487484,0.00870881712933,0.0101317571244,0.049975934247,0.0120569304864,0.00916940673603,0.0186419440149,img_00618.jpg
0.787098395668,0.150242166171,0.0079781642946,0.00857217875605,0.0102993867781,0.0125983116401,0.00805820405373,0.0151531926392,img_00620.jpg
0.365259472619,0.138265544714,0.00923390629186,0.384804212194,0.0202824866281,0.0493417401608,0.0101281544606,0.0226844829313,img_00642.jpg
0.0233801081121,0.0139089959383,0.032461047379,0.00980291480392,0.010043978549,0.0183770279211,0.0141029528366,0.87792297446,img_00646.jpg
0.929921460408,0.00983629682905,0.0087920856158,0.0090748103211,0.0122099371882,0.00939146776153,0.00881362800616,0.0119603138702,img_00648.jpg
0.378987223703,0.0470470146536,0.0150014522675,0.0171245592476,0.115190376414,0.293254770385,0.0730667872622,0.0603278160659,img_00650.jpg
0.679868869108,0.102776980239,0.0155958812375,0.0124809996162,0.0597174238185,0.0147552249962,0.0146207675397,0.100183853444,img_00654.jpg
0.889785546627,0.0552070385049,0.00851009011796,0.00861232206552,0.0109236427978,0.00895736951443,0.00851832394332,0.00948566642911,img_00664.jpg
0.0161099666398,0.0113149125949,0.0199688047659,0.00860916218005,0.842259725291,0.0126954769199,0.0100445849249,0.0789973666832,img_00667.jpg
0.0166819861167,0.0118155861193,0.0208110054292,0.0087389553683,0.852935077768,0.012443362805,0.0105364064507,0.066037619943,img_00676.jpg
0.0157141621729,0.0172710358569,0.100927431309,0.0108987465612,0.00931977801193,0.0210095015202,0.0110914983829,0.813767846185,img_00697.jpg
0.495511951496,0.0283462414521,0.0181670241466,0.0188285818645,0.0471186255437,0.220929493089,0.112670213367,0.0584278690407,img_00708.jpg
0.473921757506,0.0999927116929,0.0257971629146,0.018442708947,0.0237019790866,0.163252336152,0.103422983222,0.0914683604795,img_00716.jpg
0.762877866653,0.0568931284457,0.0139384190886,0.0278946579625,0.0221454788891,0.0873150864287,0.0134981790033,0.0154371835295,img_00717.jpg
0.87559260736,0.0133038439029,0.00887389440853,0.012802359235,0.0183292683686,0.0175993748711,0.00922472490395,0.0442739269498,img_00718.jpg
0.732140550643,0.0668188625878,0.011026007267,0.0114268357556,0.115177709101,0.013579672657,0.0167217310492,0.0331086309394,img_00723.jpg
0.321482157343,0.0192145565913,0.0122104396777,0.0132729264091,0.468599595584,0.0150826732462,0.0740983035976,0.0760393475509,img_00724.jpg
0.924604040299,0.00914113526546,0.00873059440703,0.00882912386468,0.0191480428253,0.00913279877329,0.00874905969726,0.0116652048678,img_00726.jpg
0.663502607202,0.00672821244775,0.00663046446403,0.00665001040242,0.295663890089,0.00671379746067,0.00662353530751,0.00748748262665,img_00729.jpg
0.11147963876,0.0163487056889,0.0103552295663,0.0097840141366,0.0130928249776,0.017993853041,0.0175696178404,0.803376115989,img_00730.jpg
0.779241689962,0.107934885979,0.009315702058,0.0184921556629,0.0249204378016,0.0209420964024,0.00954964149941,0.0296033906347,img_00757.jpg
0.67460966473,0.0209579796748,0.0112035609336,0.165334506536,0.0166408223848,0.0805677541871,0.0103681807994,0.0203175307548,img_00760.jpg
0.0757520343656,0.0160931619982,0.0117978615194,0.0115865624001,0.811637775538,0.0119314702359,0.00934813411044,0.051852999832,img_00763.jpg
0.0129546589167,0.0129209344765,0.0929626543681,0.0103080051249,0.0109036209212,0.0279406525158,0.0116878124363,0.820321661241,img_00764.jpg
0.372907901379,0.0970411243145,0.0184774108672,0.0689141004305,0.0154809726319,0.335803136149,0.0383403931938,0.0530349610346,img_00765.jpg
0.00930924405312,0.00997075379376,0.147806057024,0.00805302374492,0.00800072889251,0.0145962136527,0.00931955148606,0.792944427353,img_00772.jpg
0.757568151543,0.0428886550741,0.0210981891026,0.0180083337244,0.0150891668939,0.0797716777583,0.0144085263,0.0511672996043,img_00773.jpg
0.784288283788,0.0390527791493,0.010729616856,0.015139019804,0.0177725682119,0.08984793854,0.0144560503662,0.0287137432848,img_00777.jpg
0.0298251003115,0.0281566743043,0.0503025052701,0.0110617666362,0.0120973672401,0.0427124262669,0.0165760481092,0.809268111862,img_00780.jpg
0.85380625056,0.0197053253728,0.0112701732666,0.0115701109132,0.0113090703231,0.0235720033837,0.0120820962865,0.056684969894,img_00798.jpg
0.79695615586,0.0257808131652,0.00988458820483,0.0185245327899,0.0694714485449,0.0282814129475,0.0106289955617,0.040472052926,img_00808.jpg
0.811588829521,0.105442384527,0.00832913041711,0.0103374685771,0.0221295544759,0.0132196591417,0.0093353703399,0.0196176029998,img_00816.jpg
0.0441079739534,0.0092193506055,0.00889662741036,0.00877114476737,0.898245200083,0.00908058711264,0.00868365610174,0.0129954599661,img_00828.jpg
0.338945636438,0.0199651794944,0.0194472552822,0.0139644256635,0.0662821778054,0.279810950205,0.120545758739,0.141038616373,img_00833.jpg
0.929606672815,0.011131382063,0.00887041660541,0.0092215508743,0.0107855052677,0.0108887785685,0.00888262436029,0.0106130694459,img_00837.jpg
0.638466534151,0.0825384887934,0.0264678135218,0.0365200112554,0.0713168635398,0.0583735803279,0.0212585957696,0.0650581126417,img_00855.jpg
0.891877137255,0.013935183468,0.00891985401195,0.0110060390175,0.0280118247999,0.0154892561343,0.00955893680047,0.0212017685132,img_00857.jpg
0.861225043683,0.018102285268,0.00985799470004,0.0123078270435,0.0205311740287,0.0200648524509,0.010432534175,0.0474782886512,img_00858.jpg
0.800071151453,0.0629967046383,0.013716419308,0.0205997151691,0.0249417100205,0.0363765471502,0.0226076830117,0.0186900692487,img_00865.jpg
0.0140068445673,0.0123125885167,0.0238894149554,0.00859901849446,0.8590239061,0.0108835116937,0.00991901059402,0.0613657050786,img_00876.jpg
0.0112885455062,0.0124888307156,0.213090747951,0.00790675418846,0.00832875777469,0.0414217604195,0.00827841397149,0.697196189473,img_00889.jpg
0.42005138569,0.015142038455,0.009124547143,0.0133757725817,0.479359146809,0.0192065880194,0.0142896732487,0.0294508480537,img_00894.jpg
0.0396376233121,0.0508205043038,0.015403200033,0.0134921359652,0.0159541555392,0.0146245439668,0.822997449936,0.0270703869442,img_00902.jpg
0.0209820135089,0.0205162787763,0.0557453916512,0.0130204793091,0.0150096644399,0.0212944830755,0.0152082058959,0.838223483343,img_00914.jpg
0.591213967303,0.0693836101165,0.0146270631425,0.014272979718,0.0154205830005,0.122755275831,0.0539413516085,0.118385169281,img_00921.jpg
0.716637121111,0.0392362387787,0.0157403040202,0.0132568625343,0.0158547378121,0.029178491214,0.0644914963841,0.105604748145,img_00927.jpg
0.876638020206,0.0172301995886,0.00974597331747,0.0113323826237,0.0398389356205,0.0143588997481,0.0103178113494,0.0205377775458,img_00943.jpg
0.657539572893,0.0259766664876,0.00822026450594,0.0107074432453,0.254271182594,0.0124849479,0.0107740262898,0.0200258960843,img_00948.jpg
0.0314347549587,0.0371691576583,0.0506105476176,0.0233387222665,0.722611632669,0.0558734265932,0.0498240971312,0.0291376611057,img_00950.jpg
0.861966972919,0.00839925311237,0.00814487453329,0.00818614717672,0.0869165408906,0.00833488181602,0.00818233033661,0.00986899921491,img_00959.jpg
0.0152213903566,0.018031143608,0.0821603966223,0.0110165081487,0.0104000350231,0.019483497414,0.0102073903941,0.833479638433,img_00962.jpg
0.0222436751871,0.139161395228,0.569394212197,0.0109428216631,0.0113203459184,0.0165524224117,0.0134451018424,0.216940025551,img_00964.jpg
0.589012064559,0.0249529125233,0.0124308676508,0.0133154445049,0.203301630084,0.0215680151634,0.0150619760161,0.120357089499,img_00966.jpg
0.788962534895,0.0348699053456,0.0192454423096,0.0267597461324,0.0236519499973,0.0621826335856,0.0157234269042,0.0286043608303,img_00974.jpg
0.0485725855478,0.0415242647076,0.059850642482,0.014646253211,0.0161977323645,0.0495295445617,0.0149639634144,0.754715013711,img_00979.jpg
0.201207682253,0.235436319701,0.016310422259,0.00952803266218,0.243087869407,0.198136216988,0.00960360334733,0.0866898533834,img_00982.jpg
0.277062359723,0.0119950705034,0.0122181395684,0.00854786100481,0.041938029451,0.0218068854061,0.0112735706666,0.615158083677,img_00985.jpg
0.899456595622,0.0104079059339,0.00880402499274,0.00929347090562,0.0132113937468,0.0129014722409,0.0091645519754,0.0367605845825,img_00999.jpg
0.715516476472,0.0234151318667,0.0103148119432,0.0277534117659,0.0538984786566,0.118400466848,0.0107481761921,0.0399530462561,img_01022.jpg
0.748824527098,0.149614343185,0.0084381126746,0.0122236291866,0.0172256371805,0.0447136138385,0.00829346310816,0.0106666737283,img_01031.jpg
0.815741259248,0.0331267192909,0.0112139477733,0.0165784434714,0.0166181483007,0.0641405538151,0.0155833690662,0.0269975590345,img_01035.jpg
0.0219462626598,0.0193745473195,0.0124903214419,0.0148756229029,0.88601879225,0.0153258477699,0.0130417627544,0.0169268429015,img_01043.jpg
0.91393932168,0.0103547989947,0.00867746259319,0.0088313000721,0.00970445151031,0.00934247192173,0.00869861380741,0.0304515794201,img_01058.jpg
0.626412072365,0.0326112070534,0.0119463049995,0.0128865466143,0.0174571026179,0.0468618491977,0.0174586929442,0.234366224208,img_01059.jpg
