"ALB","BET","DOL","LAG","NoF","OTHER","SHARK","YFT","image"
0.0172026632353674,0.00787714309990509,0.00816452573053642,0.00811291695572539,0.930528730153892,0.00713648321107133,0.00876334914937719,0.0122141898609708,"img_00005.jpg"
0.79726985096937,0.0231725806370534,0.0134161752648673,0.01680253678933,0.0166779248975239,0.0425613359548173,0.0116001451388023,0.0784994233399524,"img_00007.jpg"
0.742600530385826,0.0346070360392342,0.00931325275451048,0.0179982697591196,0.0718180797994147,0.0797898434102546,0.0174011262133728,0.0264719035476456,"img_00009.jpg"
0.796399265527881,0.122071339050164,0.00537266448372965,0.0148735849652318,0.0118123488500713,0.022845095489174,0.00549779325956468,0.021127872634679,"img_00018.jpg"
0.34946565330023,0.0259985541924854,0.023265884257855,0.017206072807314,0.0205594869330546,0.256215356290414,0.11004040297121,0.19724857062094,"img_00027.jpg"
0.230028662830592,0.0247728060930978,0.0152187943458567,0.0172285400331031,0.571973413228843,0.0203133970499049,0.0386111810803424,0.081853237003089,"img_00030.jpg"
0.235054828226444,0.0450062826275856,0.0188079336658086,0.0197744905017318,0.0520965177565873,0.0544943958521,0.24748738110085,0.327278167009486,"img_00040.jpg"
0.800096064805802,0.00567242293618757,0.00473784323003339,0.00502041776781108,0.166764561552699,0.00501827831613037,0.00482040973293034,0.00787004013545949,"img_00046.jpg"
0.92599463462815,0.0084108647424738,0.00492423352261643,0.00764994393102928,0.0210146084427844,0.0128951696679006,0.00505767020513407,0.0140529349446307,"img_00053.jpg"
0.296793065965201,0.0361737348139299,0.03356913290918,0.452090729027811,0.0467656478285802,0.0788159891963018,0.0171623816713704,0.0386293157935155,"img_00071.jpg"
0.404294095933218,0.0323558445088546,0.0122645748779158,0.0267832609824817,0.325726268812859,0.143103532492893,0.0213094050995986,0.0341630573384444,"img_00075.jpg"
0.349020816385922,0.206775508821155,0.0110359247773978,0.0522257476113577,0.0173737229779356,0.0425385981798292,0.0341817382723045,0.286847956478497,"img_00102.jpg"
0.605965644121025,0.030065517872573,0.016593772917987,0.0226585865020762,0.188239995390178,0.0655509419739257,0.0182394376024614,0.0526861250400554,"img_00103.jpg"
0.756583184003685,0.0190586382523189,0.00951652554795249,0.0121587491594265,0.0390485674142848,0.0130188437178741,0.0083197157364349,0.142295826226474,"img_00109.jpg"
0.0143445297144377,0.00992858177051185,0.026256168726834,0.00565154798096283,0.837542176246429,0.00990759534761547,0.00815377361141383,0.0882156393490755,"img_00119.jpg"
0.380447104573208,0.0651088962332738,0.0175201804377364,0.0166194555349626,0.0142495515756351,0.120892316103108,0.152221800759358,0.232940677553612,"img_00120.jpg"
0.364457562565871,0.0385815850459029,0.0277893035672595,0.0664284653030326,0.0612182929180553,0.153690449893475,0.0278098653070619,0.260024461895235,"img_00125.jpg"
0.0120190293528125,0.0382227553054607,0.137305689975644,0.0079390788450823,0.00800699763931193,0.0159607790410505,0.00881351670250155,0.771732181310497,"img_00128.jpg"
0.28140004724288,0.0600214786827353,0.0205075009725993,0.0208023446612065,0.0607690531760328,0.0449925707652939,0.416907548904478,0.0945994621142826,"img_00129.jpg"
0.0553592280484732,0.0114867845550175,0.0100004118867214,0.00747230998240371,0.837193101644584,0.0265855141915377,0.00853687105700333,0.043365767691284,"img_00133.jpg"
0.841771215200332,0.0277892104350034,0.00811468460597133,0.0133640966378156,0.0265353717841208,0.0202367627061907,0.00990942958742416,0.0522792409174148,"img_00138.jpg"
0.0171012519858763,0.0192078356631086,0.11978521430867,0.0101883080787942,0.00691035925410543,0.0247320407070205,0.00850305450148736,0.793571919203031,"img_00141.jpg"
0.0516048856079589,0.0207924898713837,0.0387716442346583,0.0094292322173725,0.0113898604176949,0.037675503641368,0.0247895810753117,0.805546849965904,"img_00152.jpg"
0.0100139081478129,0.00741085573099657,0.023314455524088,0.00533725763671203,0.0055147560196939,0.0138033116236339,0.00626748322974994,0.928337961435173,"img_00161.jpg"
0.206428355537353,0.0147206420078858,0.0126660908572191,0.0167046543210729,0.617033466696665,0.0486660199239738,0.0253717573359593,0.0584090407937572,"img_00164.jpg"
0.849675893783424,0.0160762444138537,0.0069385438691835,0.0181069700047384,0.0234201475977908,0.0284525696188222,0.00642683438491179,0.0509028322994719,"img_00170.jpg"
0.351649865508172,0.035652405116724,0.0387089028954618,0.119835019111609,0.0587961953133235,0.358695596456671,0.0124986665323399,0.0241633807308994,"img_00171.jpg"
0.00918630510568722,0.00595370389055564,0.00518193034804529,0.00517684570513769,0.958514958619926,0.00507647954509697,0.00508232647553189,0.00582746264990522,"img_00172.jpg"
0.312526680529288,0.0318985935300597,0.015146119520069,0.0560313276946553,0.0300531480461368,0.523616269231074,0.0108772362582394,0.0198506489396104,"img_00175.jpg"
0.454447552561876,0.0354124126024622,0.0208136965520689,0.0229937103576967,0.0625777021050228,0.0645971633494054,0.0432421476580211,0.295915618538705,"img_00180.jpg"
0.0206926474347915,0.00896084401756555,0.0189300943166021,0.00588301790412546,0.821821749210497,0.0136102139949802,0.007980530150235,0.102120825089515,"img_00196.jpg"
0.107022833079101,0.0127959912642847,0.00935370335355504,0.00608030974399402,0.00742614711634918,0.014071878977121,0.00716013810597463,0.836089044809196,"img_00212.jpg"
0.652712330222107,0.0441681528463976,0.0751360151916586,0.019161948468535,0.014999345410614,0.088887812104075,0.0142518193460989,0.0906825899146486,"img_00223.jpg"
0.633323043584678,0.048770971596242,0.0350511949509393,0.0423361361026774,0.0305894445627938,0.0662425458431254,0.0260385591536771,0.117648143321277,"img_00230.jpg"
0.0487177893519412,0.0536056384444247,0.0169111592695127,0.0124601996503781,0.0156523874029528,0.0149416439235221,0.803745985030982,0.0339652094990025,"img_00232.jpg"
0.788618415593969,0.0174036473035804,0.00777307711541569,0.0118260169401757,0.0228378521278492,0.0342687470838419,0.00813419953919864,0.109138060361159,"img_00244.jpg"
0.773940891027344,0.035989723168312,0.0302548455074311,0.0146460500545817,0.0237414939329013,0.0397089095785976,0.00933734187856165,0.0723807262256726,"img_00272.jpg"
0.500602886080666,0.0110465274192408,0.00606203230563701,0.00955692445859463,0.414926290512261,0.0175535408779994,0.00861969194375129,0.0316321104764953,"img_00280.jpg"
0.156054295599307,0.0389684471301851,0.0322630107402901,0.148136451840346,0.0621702186763411,0.525236561894222,0.0131035004742435,0.0240675569511745,"img_00282.jpg"
0.618848428130385,0.0137145342305325,0.0132898641750239,0.00940995989367586,0.0111287054605804,0.0719473287463157,0.0120773427188419,0.249583840369959,"img_00285.jpg"
0.934490084647987,0.00899021746590837,0.00489307189127534,0.00620125269051744,0.020221296697856,0.00743446405977114,0.00510068560834146,0.0126689421013008,"img_00289.jpg"
0.380604222417082,0.0350117925554332,0.0108849243260935,0.00831821095198538,0.013215030077851,0.0700909430160103,0.0182075919583224,0.463667273521212,"img_00292.jpg"
0.248661570250986,0.0537507142871656,0.0206364234909285,0.0219934275373581,0.0537025909870973,0.0788366906345092,0.2377502769232,0.284668348729657,"img_00302.jpg"
0.955107361078117,0.00620808510575547,0.00474761590885567,0.00518830344663105,0.00917626358568772,0.00559228443307905,0.00477657099327292,0.00920354714617236,"img_00311.jpg"
0.898052453994606,0.0136226890608679,0.00549952383153244,0.008277413668112,0.0322276540100585,0.01341932732612,0.00642568070907249,0.022475328296424,"img_00320.jpg"
0.807567805051654,0.0206555756740276,0.00634362234268373,0.0112308370880786,0.042460551485427,0.0722781382501202,0.0167566281743351,0.0227068918757144,"img_00331.jpg"
0.697246894240372,0.0247176992706952,0.013747239951044,0.0141224781982598,0.017330127302557,0.0779460310004649,0.0147925117053089,0.140097071416667,"img_00358.jpg"
0.80634912848474,0.0380723145790525,0.0105882808566077,0.0205878210253997,0.0215350151993318,0.0485296086408181,0.00958415912464097,0.0447537172585653,"img_00374.jpg"
0.49105530977274,0.0347521109506337,0.240159847773497,0.0225813277065883,0.0206720102578389,0.0871934448368689,0.0147407026961434,0.0888452306389796,"img_00375.jpg"
0.475057989358954,0.0172831714153297,0.210435261483986,0.0139866098761566,0.0200278693809981,0.122497621923493,0.0292153279296833,0.111496128141862,"img_00376.jpg"
0.805080682039115,0.0183540843427192,0.00833932403475149,0.017077554948629,0.0398321934044371,0.0841076262295256,0.00669986219145461,0.0205086935311566,"img_00380.jpg"
0.918524026870582,0.0108987581916164,0.00514960222062758,0.00645531399641289,0.026112673804165,0.00738407089375063,0.0057051089825119,0.0197705021128069,"img_00383.jpg"
0.619449451565529,0.0185931916348648,0.00874926941469429,0.0102713541127753,0.12259339215234,0.011817983351649,0.0183022837154579,0.190223067998644,"img_00398.jpg"
0.953003913163993,0.00605450093280627,0.00476949708172573,0.00634039437864079,0.00874059228226646,0.00837934738956495,0.00478406308684601,0.00792772998102113,"img_00407.jpg"
0.104699876159431,0.0134374732151638,0.0081466864794503,0.00604105542879655,0.00834898394532605,0.0119020510464917,0.00711655779741808,0.84030738472924,"img_00417.jpg"
0.217397432774515,0.0514988508075455,0.150487914681363,0.0343802114948636,0.13777834177037,0.316398121416688,0.0313775250688201,0.0606816038489499,"img_00432.jpg"
0.0578004717826854,0.0186188109219085,0.0314139593392621,0.00885467184707626,0.0272244568914185,0.0160709032788883,0.0179468421265493,0.822069883346412,"img_00442.jpg"
0.916957497596816,0.0085365977138295,0.00538309646072008,0.00594195723533772,0.0191651806235328,0.0159534784033804,0.00503774064418535,0.0230244817212238,"img_00446.jpg"
0.869267612695549,0.0146098518744121,0.00678844633512302,0.011148049030454,0.0184194790199409,0.0310772396624099,0.00747659965418382,0.0412127226591121,"img_00469.jpg"
0.941781282424781,0.0061545480275537,0.00480857986258446,0.00499452452641084,0.00716940243728562,0.00640668347478016,0.00513921884703553,0.0235457587987195,"img_00473.jpg"
0.686518833041046,0.0324682928621779,0.0253132954239856,0.0217937044799338,0.0820866860449324,0.0371913984417926,0.0362663008272658,0.0783615224063407,"img_00483.jpg"
0.677140951156449,0.0724372696131373,0.0206687520258269,0.0527682621032052,0.0191784771159316,0.105131341610121,0.0170017238706375,0.0356732066720749,"img_00484.jpg"
0.78213033080093,0.02864316897467,0.0325023178010993,0.0126034594140946,0.0310968691483205,0.0394720211625098,0.00830618664622297,0.0652456283569335,"img_00486.jpg"
0.0107216811738919,0.00628776091616704,0.0068806859198968,0.00668049324303969,0.946480751037452,0.00650542555376991,0.00728474999778076,0.00915844319388374,"img_00487.jpg"
0.343090016394873,0.0241816574707649,0.00894917128607852,0.0128779318183683,0.497970994562002,0.0271747084334515,0.0247866669669769,0.0609688526019476,"img_00493.jpg"
0.878559410572207,0.00480320407223023,0.00473934869634551,0.00474794888668673,0.0923887654207639,0.00476940895168643,0.00474086294911846,0.00525111128808764,"img_00518.jpg"
0.236084409058003,0.157090179622037,0.0123676210641881,0.01478541688992,0.0305879814550379,0.0225782296620388,0.153217073529761,0.373289108276382,"img_00533.jpg"
0.823547452688072,0.0194748314097534,0.00789385102689369,0.0150843122974048,0.0534953065216552,0.0194420069456111,0.0128111308440576,0.0482511520385753,"img_00538.jpg"
0.959668993949745,0.00551405776059358,0.0047275183924295,0.00493012204242508,0.0080817167181532,0.00517533338279567,0.00474093379853105,0.00716137466952308,"img_00543.jpg"
0.332358568906588,0.0406482066027797,0.0736905653029813,0.0263480115681947,0.129296511411911,0.295351460575838,0.0412128116004146,0.06109384354204,"img_00550.jpg"
0.917913287877891,0.00966577697545393,0.00509263179265066,0.0100734350271533,0.0159285850822936,0.0190056934952746,0.00526892597554355,0.017051680944861,"img_00551.jpg"
0.0143500613048683,0.00619540677871658,0.00590097717940911,0.00735361897386714,0.94236603379235,0.00765251903794809,0.00699775596149369,0.00918363686651095,"img_00564.jpg"
0.745007693767656,0.01531474199146,0.00945123424753518,0.0107888421043751,0.0187704097479579,0.0561617976054421,0.0243253828957674,0.120179950259626,"img_00575.jpg"
